#{"t_start": 1787420832.5397766, "env_id": "None"}
r,l,t
96.37734,218,2378.993314
91.005,256,2380.318886
94.1021,211,2386.029865
93.4955,218,2386.246729
103.36476,243,2387.103853
98.66416,189,2403.72035
83.67064,230,2410.181803
98.359764,208,2415.1955
97.24501,198,2419.40153
96.69916,204,2419.402518
99.81882,193,2424.518156
95.46557,239,2433.253748
80.552124,277,2440.418472
101.86671,210,2444.914606
-972.8967,142,2446.773599
91.6717,239,2456.273828
93.58057,248,2467.427877
-974.11597,303,2473.916834
-971.948,143,2483.911046
95.69384,198,2484.72904
84.67858,269,2484.96223
-983.9292,333,2489.33682
-978.50824,330,2503.975454
77.84739,328,2508.281748
91.50358,230,2512.576221
103.62907,216,2517.616128
95.52079,206,2526.603007
95.36949,202,2526.820045
102.49049,208,2532.391373
82.66871,266,2538.859769
99.16043,195,2548.696557
96.98804,211,2606.415962
85.46896,234,2614.745396
-983.1705,327,2621.817888
71.953545,223,2628.116304
-959.18823,189,2628.249279
76.29895,267,2631.111423
-965.3746,300,2637.668967
98.4238,204,2641.110724
-986.99384,114,2645.303633
98.512596,210,2648.875808
100.02141,185,2652.63343
98.38461,190,2667.141869
98.34104,200,2669.676156
99.221664,201,2673.198648
100.92105,206,2689.277042
87.05155,212,2693.744925
-973.48083,301,2703.624909
70.85084,322,2704.025722
100.39831,188,2706.908166
87.4405,193,2711.495011
-970.12646,149,2717.617637
-994.5683,67,2720.613428
-996.8951,360,2726.324665
-973.9533,307,2728.678014
94.83461,188,2730.383972
-1003.0948,127,2736.422989
-980.4196,139,2744.933575
95.16412,243,2750.402408
86.29211,260,2754.642243
95.95889,191,2757.91421
100.31308,191,2765.899963
88.18051,211,2770.951049
95.45195,192,2782.000074
100.33355,184,2789.574323
95.80159,190,2793.589095
87.944405,242,2796.699646
66.81817,319,2797.539593
-991.68146,388,2799.864219
99.11567,205,2810.456199
101.76339,201,2819.773642
99.179756,213,2830.051212
-991.40656,340,2830.279892
100.03272,214,2834.584054
100.32055,203,2836.248307
86.7331,237,2844.757118
87.91364,256,2844.951978
95.472565,208,2849.268775
-997.89703,113,2866.918512
93.77323,193,2866.919519
96.85045,187,2871.341747
97.751274,199,2872.32827
100.49154,230,2873.877126
88.891365,297,2876.770895
99.7094,203,2888.315504
107.07159,231,2889.595045
106.44523,218,2908.530317
86.58129,243,2913.005228
100.83152,218,2915.277118
103.95888,232,2916.829916
88.63519,238,2917.277748
90.78443,245,2922.89033
94.04913,188,2925.330394
96.98897,195,2925.575654
85.54192,226,2951.686634
99.46298,197,2953.024922
-964.5541,237,2959.484072
90.5875,196,2961.72064
82.58439,232,2962.960012
98.83619,200,2964.651397
87.87237,283,2972.147901
64.746,272,2978.804731
96.51426,205,2992.559378
97.1627,226,2997.515067
95.10091,205,2999.288986
92.37017,190,2999.288986
103.219536,183,2999.71105
96.116066,209,3001.753605
-971.26697,161,3009.963188
84.291885,266,3023.222823
-977.3907,167,3024.64294
102.7684,188,3037.646871
95.3533,201,3038.083076
91.86184,214,3040.150023
96.46841,218,3041.090345
97.78602,234,3042.98249
92.650276,203,3049.868804
93.93301,192,3063.035917
-974.2696,138,3065.747076
91.17327,229,3068.569215
90.9958,194,3077.536311
92.66129,189,3078.344821
96.25877,277,3095.989366
84.90165,296,3100.979541
79.34629,282,3104.455597
102.767006,219,3110.776104
85.83079,275,3115.893154
97.266525,202,3117.502507
95.89299,210,3118.358575
83.6512,283,3121.408872
-982.33057,137,3132.238536
98.098015,202,3136.2152
94.83379,201,3141.602134
94.036026,231,3156.538709
84.5205,208,3158.29944
-995.76514,125,3160.049607
93.23344,221,3161.594711
87.03432,224,3165.006437
92.22153,254,3166.111763
95.01308,201,3170.730215
88.96376,208,3182.357774
-965.40485,168,3190.497672
-974.58636,137,3192.258824
96.96988,194,3196.320596
93.570305,220,3203.23982
95.830574,221,3204.994839
91.84547,197,3209.443146
94.49471,247,3214.38252
92.80576,232,3226.438745
95.48608,211,3229.812704
93.564255,215,3232.769149
90.18469,230,3240.558263
88.72876,200,3241.62478
101.48404,229,3249.142479
-976.7246,133,3252.338541
102.07688,200,3252.731936
83.341774,243,3256.715503
-978.96075,129,3266.553047
-978.27924,149,3269.563565
102.49302,228,3274.513178
100.355774,219,3276.094842
-981.7235,101,3286.600214
97.29801,195,3286.854702
98.72039,201,3291.36436
92.74522,205,3292.538669
87.29505,229,3300.557382
-997.77625,97,3305.529594
92.06199,201,3314.931998
90.607956,229,3315.523269
-983.3112,276,3330.456932
94.32998,224,3330.843523
93.34674,214,3333.18177
93.56863,227,3337.207917
93.67749,204,3341.119451
85.97792,216,3355.827595
-984.67566,309,3366.570667
95.77947,202,3369.608819
92.40329,202,3370.107542
98.66381,192,3371.04137
-986.5549,322,3377.15467
98.583725,212,3382.437112
82.40224,260,3387.386892
99.79031,219,3397.986054
91.57122,211,3408.966649
84.833626,232,3410.174903
96.34394,216,3410.679681
91.89506,196,3414.440988
92.59978,232,3414.895589
86.81722,221,3425.013338
94.50665,200,3426.452616
-993.0715,78,3441.224347
-964.8619,245,3446.017405
102.04296,185,3450.377728
99.02566,220,3452.222601
70.49798,225,3454.495903
86.57951,244,3457.412085
-993.9997,208,3465.175307
69.9318,295,3472.165036
101.701744,183,3476.763227
97.68621,190,3489.212166
95.45742,231,3490.643616
95.57359,217,3492.839256
84.16551,231,3499.357841
-974.3478,156,3502.205942
88.95904,233,3502.850133
98.044464,204,3515.353886
68.97796,280,3518.738986
96.960655,194,3525.656796
93.58891,196,3527.343375
91.72785,222,3534.443834
-969.3271,193,3538.858178
96.54163,217,3539.976576
86.63393,233,3547.087114
-1000.829,149,3555.188285
95.03291,211,3556.750432
91.47086,216,3561.055602
92.614334,206,3568.774257
92.15928,222,3579.572708
92.59874,216,3583.498952
93.73154,245,3588.533901
95.64155,192,3593.410578
90.55534,270,3600.659267
100.75555,245,3605.037232
76.104645,236,3606.688881
85.38211,244,3617.651869
94.69798,214,3621.143832
97.67387,201,3628.854374
86.70023,233,3630.420247
93.09121,221,3636.908268
86.04745,221,3643.847779
92.14812,214,3647.371945
96.54067,205,3647.654313
96.590965,210,3657.626248
96.20381,199,3660.389333
84.91553,212,3670.854122
100.93346,223,3671.530154
93.36911,205,3677.347152
97.55925,220,3687.609628
92.545364,202,3687.609628
81.98333,231,3692.908473
101.91133,184,3694.055045
93.65214,211,3702.138064
97.10889,200,3710.95375
-983.42694,152,3717.193065
82.051956,231,3717.193065
-975.8637,147,3722.140135
96.75669,241,3724.9465
93.37033,202,3733.710488
88.57383,253,3737.053695
83.732376,231,3746.593095
84.359344,218,3752.876264
97.07346,215,3758.934044
101.331665,237,3762.748146
87.55607,215,3765.97847
98.58343,254,3770.977521
91.390305,214,3777.868133
95.54558,247,3780.869935
90.66477,195,3784.582709
93.31604,213,3794.084312
-977.1679,269,3810.92118
79.51813,247,3814.196894
99.16291,186,3817.163511
65.39111,283,3817.991911
89.576675,234,3870.097791
93.47866,281,3872.019838
87.89349,229,3875.759321
-984.07184,123,3881.627407
84.4672,216,3882.968153
-998.5449,86,3892.987075
91.864746,205,3901.905611
94.73825,216,3907.654699
-999.07916,241,3912.272553
86.68354,213,3914.345161
92.481316,222,3914.576036
90.25445,240,3931.131491
85.67664,254,3932.105579
87.493385,216,3935.92514
95.039215,206,3941.832348
95.46425,187,3943.748465
98.28942,186,3950.46373
98.83778,213,3956.808734
-963.084,235,3959.427142
85.7158,204,3972.939921
99.45905,184,3974.042413
86.110985,230,3980.168691
97.59022,189,3981.807588
86.88955,215,3988.06017
91.99989,197,3999.418136
75.0202,248,4007.038498
-964.92883,287,4008.611537
-987.252,149,4009.751682
98.38523,203,4012.494049
74.490906,225,4017.586168
97.52193,197,4017.78828
90.169075,231,4033.241669
-985.32745,128,4034.546832
-968.49536,143,4035.488953
-1004.7269,146,4039.148772
99.50187,211,4041.513428
105.05925,182,4049.223844
94.624245,199,4057.88864
84.50694,225,4063.094531
99.06431,188,4070.775948
91.84404,218,4078.0103
86.803085,216,4078.302517
92.56504,223,4084.983493
92.52643,248,4087.710933
85.346275,231,4093.678323
97.21349,211,4098.115428
90.02075,196,4100.318869
92.59111,208,4112.059657
102.04434,184,4114.688604
97.66947,201,4117.923229
93.03964,191,4122.748916
98.011215,198,4126.852839
93.392815,201,4133.613039
103.7972,226,4143.183282
86.52741,209,4154.369277
83.27654,279,4155.013495
94.45169,231,4156.204715
102.469284,183,4158.35708
92.52893,211,4158.35708
100.89677,184,4163.290966
90.97283,199,4172.957336
-980.72253,146,4186.038616
85.72445,246,4192.782172
94.63508,203,4196.828541
72.1898,225,4202.942452
91.90725,203,4203.174517
86.19287,246,4203.774445
82.19182,257,4209.760779
93.30073,198,4211.728523
-974.8031,131,4217.92599
94.5621,200,4235.990398
89.69481,270,4239.553416
95.02861,190,4240.640505
96.43999,221,4246.639595
91.7577,217,4246.639595
91.50868,214,4252.071435
83.26439,247,4260.250499
-984.744,158,4266.318081
-971.2921,258,4268.697292
96.18361,208,4279.149609
69.03189,221,4283.291741
98.12464,193,4283.563142
94.994934,214,4287.882851
88.438705,211,4291.648601
97.98742,189,4296.960773
96.91679,229,4312.735821
95.152695,253,4315.194973
98.45942,187,4315.652633
-981.1069,131,4317.939873
92.29112,199,4321.755655
94.04741,219,4329.896931
92.757935,209,4336.67816
51.7931,301,4341.519745
97.23351,190,4353.700297
96.83045,225,4355.565572
92.99842,237,4359.835653
92.8877,239,4360.602484
92.99758,212,4362.17044
92.71796,215,4372.367704
87.05398,216,4384.219176
80.31857,246,4384.972158
98.677086,184,4390.431886
96.84441,203,4395.926592
93.24942,197,4401.771674
86.73023,230,4406.14053
-974.6797,122,4408.543341
85.01305,257,4411.052473
83.32884,236,4418.875412
100.27463,183,4420.094787
94.10341,197,4429.165911
88.79592,219,4438.172776
84.07057,219,4444.133077
97.44021,189,4445.728434
97.30455,185,4447.057677
87.51251,218,4448.162053
97.27553,198,4457.917551
99.15358,220,4460.679023
89.76398,217,4469.60808
85.06803,222,4480.65931
90.81673,198,4481.848156
89.62995,219,4487.215189
90.68277,202,4487.216218
94.14711,212,4487.216218
95.87927,231,4504.541074
90.92594,211,4510.491634
83.17975,280,4511.191571
92.50389,195,4517.995797
90.99794,210,4521.732895
97.85722,189,4523.386899
91.567406,201,4525.381579
95.32576,204,4525.82307
-970.34357,125,4535.132761
-984.6329,121,4541.086111
-982.64276,169,4542.641765
84.49457,231,4548.772789
95.99392,186,4561.869424
88.925514,227,4567.026933
85.58254,251,4570.739057
107.92685,228,4570.739057
95.4853,186,4571.888089
91.97021,195,4579.410889
90.18625,216,4584.797997
82.19987,234,4595.489586
91.82997,193,4600.329092
89.06238,203,4610.687235
99.20804,224,4611.825377
92.27678,208,4612.922965
95.72041,222,4614.984756
99.004906,197,4618.349693
92.02927,214,4627.753988
-976.4241,110,4632.56684
98.67906,204,4635.329576
98.35733,202,4639.592124
88.69916,191,4649.348893
99.75462,185,4654.567082
96.83449,210,4655.755733
96.21321,225,4656.954604
-993.187,126,4659.383932
97.38439,184,4663.723142
-983.55164,216,4673.864323
92.88271,219,4681.715645
83.73237,218,4690.613928
92.539536,208,4693.666349
87.92262,201,4697.488107
88.71217,219,4697.813227
94.229225,251,4702.763794
76.79879,216,4703.751378
97.40849,201,4711.808235
-980.12665,101,4716.590494
97.40637,201,4719.381045
94.79474,195,4727.409599
90.551636,197,4731.676065
97.08881,235,4741.950076
83.60906,226,4745.470174
90.263985,240,4749.222484
91.64004,228,4755.369766
89.493004,204,4755.586009
75.53369,238,4765.425174
87.85328,218,4769.515095
-973.427,126,4770.391218
-966.17114,233,4776.802164
