#{"t_start": 1776173585.0064635, "env_id": "None"}
r,l,t
-2873.171,218,706.511183
-510.99002,268,707.930912
-2457.2026,319,708.103377
-731.344,300,709.098288
-3131.9353,329,711.135115
-2491.9033,326,711.961641
-2269.0017,235,712.105218
-1745.6829,185,712.618273
-1654.571,306,713.252503
-1605.315,206,713.834571
-3411.7476,343,714.435791
-2787.1743,302,714.867704
-1595.7203,144,715.0601
-2902.9514,232,716.857914
-2234.2578,131,717.009182
-2659.6838,300,717.319178
-3240.0005,360,719.813434
-1677.8802,149,720.011446
-1641.4635,169,720.271351
-3647.49,360,720.465009
-1433.7584,337,720.599017
-2876.112,343,722.111477
-3298.2534,367,722.460554
-2482.3926,299,723.888736
-1861.4521,88,724.522672
-1961.213,260,726.389938
-1801.3416,301,726.61168
-2446.3472,302,727.041152
-3004.9722,326,727.293972
-1973.7971,278,728.190277
-3271.161,425,729.810017
-2431.7615,367,731.368604
-3082.1917,377,732.189446
-2414.6816,302,732.44054
-1000.0,1,732.461482
-2306.1228,235,732.949312
-2528.101,317,733.037235
-1000.0,1,733.055677
-2430.1045,322,733.629014
-1845.7036,74,733.871052
-2387.6426,320,733.871052
-2289.5317,202,735.908501
-3670.3496,300,736.230623
-1908.7922,174,736.413062
-1687.978,114,736.475069
-593.43164,288,739.782917
-1712.1221,149,739.989312
-1125.7877,309,741.175561
-3274.1565,367,741.610973
-2976.023,360,742.260799
-2313.3384,269,742.870362
-2475.3398,291,743.016072
-522.25165,281,743.324913
-2458.4863,291,746.341165
-1914.584,296,746.670414
-2446.1672,275,747.622977
-2634.4385,302,747.827635
-1936.8552,247,748.051967
-1750.6522,103,748.602904
-1425.1222,298,748.646737
-2283.298,281,749.201283
-3709.836,424,751.971071
-1903.0756,197,752.041773
-815.05005,284,752.725681
-1628.7632,165,752.725681
-1387.1688,302,754.079558
-649.2055,294,754.332948
-2474.2244,325,755.604537
-2792.5513,337,755.827426
-1951.4832,195,757.141294
-2579.3643,245,757.529112
-1747.0585,143,757.711144
-623.5843,293,759.485045
-2520.8418,338,759.770827
-2006.3798,175,759.81474
-2285.9353,312,761.180881
-3138.4182,284,762.19539
-1818.3276,219,762.231936
-2114.0356,163,762.748322
-494.16965,285,763.23029
-2638.3577,328,764.481625
-1575.343,107,765.269475
-2827.9001,294,765.539896
-2578.8376,305,765.716531
-1861.3542,232,766.768625
-2651.081,229,767.320606
-805.02203,309,768.30502
-2938.373,391,768.879226
-2033.0243,117,770.596121
-3105.1062,340,771.220569
-1792.6101,201,771.240461
-3422.557,297,771.465017
-612.9835,291,771.515658
-2765.9219,352,772.197146
-2670.063,322,772.984722
-2906.5237,328,775.19053
-546.52594,288,776.03575
-1770.7727,172,776.286239
-2289.1992,290,776.697456
-1208.7059,290,776.718282
-743.3485,317,777.556935
-2375.1895,298,777.970566
-1992.6857,67,778.097418
-2790.2512,344,778.097418
-1633.1693,109,780.708351
-2395.2039,304,781.809239
-1180.3982,272,782.37091
-961.2926,333,783.281396
-3002.58,251,783.740448
-1000.0,1,783.761187
-2314.137,274,784.21575
-3102.1355,376,784.953104
-3197.094,347,785.242833
-2332.1787,283,786.647373
-2093.188,249,786.988522
-2054.2153,140,787.201519
-1866.874,211,787.81396
-1661.6577,138,787.925446
-2240.1536,327,789.261321
-1771.1732,335,790.888171
-1993.1644,92,791.203303
-2643.6877,335,792.304682
-1840.9028,294,793.10518
-3232.2554,270,793.407166
-1610.7157,113,793.48594
-2915.7207,342,793.764904
-799.2761,325,793.976119
-1768.8173,52,794.486794
-1460.142,335,794.861404
-2371.376,291,796.844878
-3462.633,296,798.542922
-2577.7778,292,799.417946
-688.11035,281,799.886385
-549.4028,297,800.448587
-2353.6943,287,800.781652
-2731.62,386,801.915389
-2531.9604,331,802.155502
-2606.6255,306,803.600009
-1383.5146,320,805.493085
-1708.8096,200,806.059245
-663.50946,313,806.479378
-3180.468,371,807.294797
-2876.7007,335,807.514689
-637.1605,301,808.455676
-2933.8418,392,809.079331
-486.7374,273,809.375938
-2472.5457,271,812.274561
-3023.2979,325,812.932785
-4007.858,403,814.004219
-2466.149,306,814.004219
-2007.1294,277,814.325097
-3631.0625,378,815.254807
-2481.8516,336,816.049388
-3777.9858,342,816.459071
-2232.9482,250,817.468451
-2228.6682,231,818.69303
-751.42914,305,819.139623
-1933.9788,92,819.213392
-2369.6685,271,819.430362
-1569.1111,109,820.727704
-1000.0,1,820.745726
-2383.064,282,820.801783
-2656.9978,335,820.908494
-3548.7542,265,821.215005
-3166.8867,308,822.442714
