straight_rpm,MASS,THRUST_COEF,DRAG_COEF,LINEAR_SURGE_DAMP,TURN_COEF,RUDDER_FORCE_SCALE,LINEAR_YAW_DAMP,surge_score,surge_err_peak_u_body_mps,surge_err_initial_accel_0_2_after_motion_mps2,surge_err_initial_accel_0_5_after_motion_mps2,surge_err_distance_at_10s_after_motion_m,surge_err_time_to_50pct_peak_u_after_motion_s,surge_err_time_to_90pct_peak_u_after_motion_s,surge_rpm_start_idx,surge_rpm_start_t_sec,surge_motion_start_idx,surge_motion_start_t_sec,surge_motion_lag_s,surge_u_body_at_2s_after_motion_mps,surge_u_body_at_5s_after_motion_mps,surge_u_body_at_10s_after_motion_mps,surge_distance_at_5s_after_motion_m,surge_distance_at_10s_after_motion_m,surge_initial_accel_0_2_after_motion_mps2,surge_initial_accel_0_5_after_motion_mps2,surge_peak_u_body_mps,surge_time_to_50pct_peak_u_after_motion_s,surge_time_to_90pct_peak_u_after_motion_s,surge_u_body_at_2s_after_rpm_mps,surge_u_body_at_5s_after_rpm_mps,surge_u_body_at_10s_after_rpm_mps,surge_distance_at_5s_after_rpm_m,surge_distance_at_10s_after_rpm_m
16.0,64.55,0.05,0.75,0.0,3.0,0.1,5.0,12.853362221314546,1.1703000116145228,0.44399539630252627,0.44698373413166453,0.1963106404564506,7.293404467820127,1.2682700555499216,0,0.0,3,0.30000000000000004,0.30000000000000004,0.36332106975626804,0.8163780288246152,1.5652176530000288,2.19394661210881,8.15215799489873,0.15137702444141685,0.15119007869897805,5.0,16.4,31.0,0.31793053118471243,0.7711626360958929,1.5205986896408519,1.96717237799128,7.700641847746718
15.0,64.55,0.06,0.75,0.5,3.0,0.1,5.0,12.865922100425674,1.1703000116145228,0.41809387158627165,0.5023141922198131,0.16837702980596192,7.242834928382201,1.3560740577002413,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3806673359793166,0.8483133058076092,1.6042636667368328,2.2910058595569196,8.435500314523443,0.15842893680683284,0.15697135744833302,5.0,16.3,32.2,0.3333850871145327,0.801991683076329,1.5598111349757655,2.0554269217874497,7.97285543498595
14.0,64.55,0.06,1.0,0.5,3.0,0.1,5.0,12.888870363576203,0.9154114697386416,0.4944243751180784,0.3015408810448443,0.2804520629112153,7.546252165009765,1.5097310614633006,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3308588246040713,0.735150454650221,1.3830742282423658,1.9888816558538276,7.298676283810338,0.1376473022269743,0.13599328284999349,4.412780397844017,16.9,34.300000000000004,0.2898462080784648,0.6952166833025466,1.3451805087279722,1.7847477114739159,6.899858786298099
15.0,64.55,0.06,0.75,1.0,3.0,0.1,5.0,12.895878458193165,1.088027590595053,0.4225485861578332,0.47906954415835634,0.18381012976240846,7.293404467820127,1.495097061104914,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3781733972192797,0.8359278176772963,1.5599649667073807,2.268524528749884,8.27895591375214,0.15721610253874516,0.15454260853647972,4.810458414552866,16.4,34.1,0.3314722116200075,0.790921895951026,1.5179337276348042,2.036452904330463,7.829226709243365
14.0,64.55,0.05,0.75,0.5,3.0,0.1,5.0,12.908641026761202,0.7047757908834117,0.5776567213066883,0.09004106751314307,0.3847381989279776,7.900238941075259,1.5389990621800738,0,0.0,4,0.4,0.4,0.2877925177860443,0.6273137319044918,1.1773851902000045,1.7204586161109132,6.240858300542541,0.11498658175897411,0.11389443495114941,3.92751182269773,17.6,34.7,0.24203045794836187,0.5824335921652337,1.1341571274875821,1.492404773589976,5.792444889418422
14.0,64.55,0.07,0.75,1.0,3.0,0.1,5.0,12.949869819591385,1.1196420276042325,0.4131420114685437,0.5031322121353412,0.17055094715888958,7.293404467820127,1.495097061104914,0,0.0,3,0.30000000000000004,0.30000000000000004,0.38433407124203645,0.8495267063775449,1.5852284380841049,2.305460739818163,8.413449359737898,0.15977712321587856,0.15705682938038637,4.883292669817099,16.4,34.1,0.33687253448516963,0.8037910054959686,1.5425249487462624,2.069613740477047,7.956436765579959
16.0,64.55,0.05,1.0,0.0,3.0,0.1,5.0,12.955775637831152,1.1703000116145228,0.4440648338739757,0.44620797019908276,0.19713546374660126,7.343974007258055,1.3194890568042745,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3632811018691589,0.8159244739402061,1.562018219854791,2.1933333768318097,8.143791466588588,0.15135811946674477,0.15110902194121895,5.0,16.5,31.7,0.3179037500223523,0.7707803590830605,1.5176653517137593,1.96668429695272,7.6931948381266775
14.0,64.55,0.07,1.0,0.5,3.0,0.1,5.0,13.004644968436809,1.1703000116145228,0.41020661106013573,0.5179728977589518,0.16103642429959147,7.293404467820127,1.4511950600297545,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3859761824431221,0.8573894537251753,1.6116431230585453,2.3199719939945482,8.509959152575178,0.1605763111657875,0.1586074787584369,5.0,16.4,33.50000000000001,0.3381365969321753,0.8108444696586643,1.5675913807402644,2.0818947515213875,8.045231251376867
16.0,64.55,0.05,1.25,0.0,3.0,0.1,5.0,13.050867858398373,1.1703000116145228,0.4441342555662597,0.44543302765041193,0.19795758899288599,7.394543546695983,1.3633910578794348,0,0.0,3,0.30000000000000004,0.30000000000000004,0.363241144533353,0.8154715235522405,1.5588344578720899,2.1927206867051803,8.135452305668112,0.15133921881531176,0.15102805100688357,5.0,16.6,32.300000000000004,0.3178769742738829,0.7703985366977781,1.5147455743462181,1.9661966030468632,7.685770817188402
16.0,64.55,0.05,1.0,0.5,3.0,0.1,5.0,13.051522465393107,1.0692328315658544,0.4497358035670303,0.41639980927220205,0.2170706668109129,7.44511308613391,1.5097310614633006,0,0.0,3,0.30000000000000004,0.30000000000000004,0.36010568634769957,0.8000221163823715,1.504424174232603,2.164576093309007,7.941580347191715,0.14981414930512513,0.14799447539166055,4.76715850456665,16.7,34.300000000000004,0.31547029545328537,0.7565787808381729,1.4632574119586297,1.9424286145438303,7.507770270741064
14.0,64.55,0.05,1.5,0.0,3.0,0.1,5.0,13.08874018084205,0.7743806334259139,0.5744073710520741,0.1066306890325787,0.3743637979115683,7.950808480513188,1.5316820620008804,0,0.0,4,0.4,0.4,0.2896947648415576,0.6359901354183535,1.2057384492326113,1.7367988659406983,6.346090197896812,0.11587124524852159,0.11562782429336955,4.087869474105385,17.700000000000003,34.6,0.24338288612772113,0.589955097905117,1.1606339862788562,1.5055209284364108,5.886725296626406
16.0,64.55,0.05,1.5,0.0,3.0,0.1,5.0,13.160589911615299,1.1703000116145228,0.4442036613848899,0.44465890514350453,0.19877703122716261,7.44511308613391,1.421927059312981,0,0.0,3,0.30000000000000004,0.30000000000000004,0.36320119774462317,0.8150191764385982,1.555666250812791,2.1921085409019816,8.127140359662867,0.1513203224856172,0.1509471657557358,5.0,16.7,33.1,0.31785020393764346,0.7700171681198468,1.5118392625931156,1.965709295749696,7.678369664043409
15.0,64.55,0.06,1.0,0.5,3.0,0.1,5.0,13.216840924712837,1.1703000116145228,0.41965898739409624,0.49368648877832266,0.17443302305504935,7.44511308613391,1.5024140612841073,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3797899070099585,0.8436728108210415,1.5860148188965306,2.2828143333507147,8.374071836970076,0.15800282059786774,0.15606988002910469,5.0,16.7,34.2,0.33271649350421495,0.7978692721532299,1.5426520764510283,2.048545930912582,7.9167341599785885
14.0,64.55,0.05,1.25,0.0,3.0,0.1,5.0,13.325955042428738,0.8099863786331631,0.5743643971850548,0.10712989965158326,0.37386274006434533,8.10251709882697,1.546316062359267,0,0.0,4,0.4,0.4,0.2897212380821239,0.6362707213254032,1.2076610223916115,1.7371853957476409,6.35117263763132,0.11588294525257706,0.11567998499911512,4.169899020750324,18.000000000000004,34.800000000000004,0.2433985824971176,0.5901789921531156,1.1623477972060834,1.505806871210358,5.891081008144931
15.0,64.55,0.05,0.75,0.5,3.0,0.1,5.0,13.34182593151843,0.9404235510341885,0.5150464326246379,0.2522789072042398,0.3066148000695433,7.900238941075259,1.5389990621800738,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3172410648478172,0.707132004152215,1.3382917120449678,1.9094492728266856,7.033296676178318,0.13203277011259398,0.13084607799471742,4.470403954867684,17.6,34.7,0.2778331777399308,0.6684988204995599,1.301132919609413,1.7130770884301882,6.647355098785309
15.0,64.55,0.05,1.5,0.0,3.0,0.1,5.0,13.404632869264775,1.0022403127214738,0.5114628044596947,0.27021400870390605,0.29527707910418366,7.849669401637331,1.5316820620008804,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31924531101779047,0.716614255383154,1.3693065916852027,1.9270487540493717,7.148299931495995,0.13300844363167283,0.132720051656789,4.612819200125179,17.5,34.6,0.27937762534205435,0.6770163965475251,1.3306197182566464,1.7279853368345506,6.753291326266256
14.0,64.55,0.06,0.75,0.5,3.0,0.1,5.0,13.43354428127538,1.0223759960640746,0.49306940452250764,0.3089658387846666,0.2752681290539051,7.849669401637331,1.5389990621800738,0,0.0,3,0.30000000000000004,0.30000000000000004,0.33161832709901695,0.7391402467103277,1.3986276293131379,1.995945157046531,7.35125909747842,0.13801620459864372,0.13676908973609783,4.659208370366259,17.5,34.7,0.29042537396795953,0.6987632374679414,1.359811600574745,1.7906841345954745,6.947917360036625
14.0,64.55,0.06,1.5,0.0,3.0,0.1,5.0,13.481818475854315,1.0806158144432574,0.48933102950341445,0.32762699727378175,0.263509684014605,7.7990998621994025,1.5243650618216875,0,0.0,3,0.30000000000000004,0.30000000000000004,0.33370899100977924,0.7490014012160211,1.4306855995891294,2.0142738338947925,7.470529933400832,0.13903400927665024,0.13871892645784684,4.793382950073,17.4,34.50000000000001,0.2920368644292634,0.7076240325838575,1.3903024922814686,1.8062136314983706,7.057814418328166
16.0,64.55,0.05,0.75,0.5,3.0,0.1,5.0,13.554920555768634,1.1703000116145228,0.44825552822990894,0.4245404334668245,0.21136872082737798,7.748530322761477,1.5097310614633006,0,0.0,3,0.30000000000000004,0.30000000000000004,0.36093550175128075,0.8043989718524187,1.5215766400089774,2.1723112545917793,7.999417574951647,0.15021716696792378,0.14884505966818828,5.0,17.3,34.300000000000004,0.3161027967272209,0.7604679477840356,1.4793883993453127,1.948927560291149,7.56061874170639
14.0,64.55,0.05,1.0,0.0,3.0,0.1,5.0,13.566762725245825,0.8473894965882828,0.574321415656446,0.10762954848110093,0.3733603990881554,8.254225717140752,1.5609500627176534,0,0.0,4,0.4,0.4,0.2897477171299534,0.6365516046125835,1.2095909787614432,1.7375721987019228,6.356268092680692,0.11589464734256602,0.11573219149188677,4.2560694067682805,18.3,35.0,0.24341428129637108,0.5904030904991567,1.1640677013991705,1.5060929877681022,5.895447046228117
15.0,64.55,0.05,1.25,0.0,3.0,0.1,5.0,13.711310004557554,1.0473619926690927,0.5114091819507361,0.2708124216845716,0.29464270052136576,8.05194755938904,1.546316062359267,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3192761743870809,0.7169639930203975,1.37176194814841,1.9275219020781533,7.154734699325506,0.13302304281987246,0.13278257765725962,4.716771832724697,17.9,34.800000000000004,0.27939830757390177,0.6773112280949549,1.3328716938943324,1.7283619689759833,6.759020294711476
14.0,64.55,0.06,1.25,0.0,3.0,0.1,5.0,13.795490557241337,1.1292567601110959,0.48927243795639963,0.3282807444704467,0.2628169811347438,8.001378019951115,1.5389990621800738,0,0.0,3,0.30000000000000004,0.30000000000000004,0.33374271413453926,0.7493834555472652,1.4333657428601652,2.0147907523561424,7.477556309018592,0.13904996132810007,0.13878723412971733,4.90544336892646,17.8,34.7,0.2920594633532653,0.7079461174861408,1.3927607835346283,1.806625114123693,7.064070355951689
14.0,64.55,0.05,0.75,0.0,3.0,0.1,5.0,13.804129804328507,0.886731780076227,0.5742784264641948,0.10812963611359025,0.3728567693629482,8.405934335454535,1.568267062896847,0,0.0,4,0.4,0.4,0.2897742019869798,0.6368327857585757,1.211528361471768,1.7379592751332715,6.361376620051451,0.11590635151904738,0.11578444383358832,4.346707298482332,18.6,35.1,0.24342998252605258,0.5906273932257848,1.165793731806649,1.5063792782900627,5.899823452744708
14.0,64.55,0.06,0.75,0.0,3.0,0.1,5.0,13.875873919406018,1.1703000116145228,0.48915521792230643,0.329590148960671,0.26142530828829647,8.05194755938904,1.487780060925721,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3338101849294181,0.7501489697863111,1.4387624114146917,2.015825857047905,7.491672629941259,0.13908187548824902,0.13892404905255032,5.0,17.9,34.00000000000001,0.29210467379587235,0.7085913444579569,1.397708851876002,1.8074489797092808,7.076635634723978
15.0,64.55,0.05,1.0,0.0,3.0,0.1,5.0,13.972563064516802,1.0950578252254415,0.5113555486623461,0.27141139197103953,0.2940064941820948,8.203656177702824,1.560950062717654,0,0.0,3,0.30000000000000004,0.30000000000000004,0.319307044918879,0.717314140743256,1.3742279130546309,1.9279954200064695,7.161188006854722,0.1330376449428648,0.13284516188859086,4.826654872629551,18.2,35.00000000000001,0.27941899348097965,0.6776063680846723,1.335132850743296,1.728738863814574,6.764764838491392
14.0,64.55,0.06,1.0,0.0,3.0,0.1,5.0,13.978190930114293,1.1703000116145228,0.4892138340973396,0.32893512804705155,0.2621221928064742,8.102517098826969,1.5389990621800738,0,0.0,3,0.30000000000000004,0.30000000000000004,0.3337764454400813,0.7497659781134848,1.4360579857611233,2.0153080932106233,7.484603838213556,0.13906591673160987,0.13885560829461807,5.0,18.0,34.7,0.29208206647507373,0.7082685545825359,1.3952295474389909,1.8070368967361206,7.070344065960079
15.0,64.55,0.05,0.75,0.0,3.0,0.1,5.0,14.289991918916996,1.1455582142504932,0.511301904591235,0.27201092036517227,0.2933684510776026,8.405934335454535,1.5755840630760403,0,0.0,3,0.30000000000000004,0.30000000000000004,0.31933792261570804,0.7176646992820661,1.3767045561426947,1.928469308328352,7.167659945463353,0.13305225000154544,0.1329078044345664,4.942999130922863,18.6,35.2,0.27943968306427924,0.6779018170067487,1.3374032457494522,1.7291160216633386,6.7705250300382085
