#{"t_start": 1776857316.8778613, "env_id": "None"}
r,l,t
-317.9962,479,468.368822
-1257.625,414,468.734849
-1196.3112,470,469.446177
-1243.9692,541,469.637852
-1064.8015,174,474.860067
-1569.9675,142,475.501148
-1350.0754,724,475.914476
-1192.0338,450,476.823295
-1194.2952,365,477.329892
-1139.6346,390,478.009645
-1062.0647,174,478.08952
-1358.4878,340,478.132406
-249.14783,634,479.396205
-1237.3091,538,482.008
-1201.0933,400,482.207756
-113.38216,394,482.650239
-1307.7048,608,483.464426
-1187.0851,421,483.657969
-1260.0597,120,484.183359
-158.55739,472,484.492575
-1085.8435,197,484.566526
-1212.971,470,485.746529
-1091.5273,170,485.856152
-1140.6787,293,486.135084
-1338.5847,659,487.147085
-1134.5057,292,493.704515
-1077.1577,178,496.342593
-1273.458,570,496.83209
-1227.6096,432,497.109803
-1240.2372,549,497.109803
-1469.157,89,497.62382
-1317.5018,569,497.694482
-1186.6118,409,498.04144
-1060.2743,135,499.031563
-1297.1489,589,499.258003
-1296.9791,576,499.453282
-1115.8688,221,500.74895
-1057.9478,132,500.886061
-1050.919,136,501.170064
-1073.2921,222,501.18841
-1140.8466,333,501.579798
-1193.5581,337,501.897296
-1029.7814,79,502.024525
-1055.1355,135,503.091149
-1144.5311,315,503.930231
-1064.259,150,504.177222
-1244.7485,494,504.732687
-1505.1646,120,505.852328
-1116.8395,282,505.898335
-1177.7891,347,506.093223
-1574.2415,443,507.015212
-1033.1473,93,507.20435
-1228.5458,301,512.999851
-1294.02,303,513.87524
-1221.3762,472,514.71512
-1046.4237,130,514.939108
-1135.22,339,515.822767
-1196.6687,273,516.010361
-1174.2026,288,516.05593
-1345.5161,705,516.493945
-1233.3835,484,517.661719
-1063.7557,159,518.88691
-1105.0836,238,525.604603
-1143.8767,412,527.287663
-1388.8771,527,527.917433
-1310.9696,537,528.877799
-1213.2542,477,529.40426
-1214.0369,397,529.897432
-1143.0693,303,530.129992
-1268.6954,554,530.524604
-1338.4779,399,531.118433
-1057.6414,146,531.608082
-1083.1967,163,533.426041
-1208.2982,421,533.453797
-1767.6621,238,533.947766
-1117.0946,281,538.849888
-1229.0381,530,540.371501
-1229.6385,400,540.405385
-1083.1855,207,541.199784
-1064.9557,177,541.25776
-1298.21,580,542.079517
-1022.1609,74,543.112749
-1115.1094,263,544.129889
-1308.5992,595,544.818877
-1152.612,326,545.054058
-1116.1921,270,545.072737
-1148.1256,343,546.044396
-1260.6415,513,546.239079
-204.56937,580,546.450154
-1554.7439,166,547.18692
-1322.5306,110,547.613875
-1524.9772,199,547.879133
-1187.9326,359,548.203376
-1115.6534,257,548.754012
-1135.4186,333,548.898568
-1469.379,78,549.3481
-1174.4838,350,551.471214
-1290.3556,428,552.416847
-1446.0497,419,553.204149
-1049.9525,142,558.409721
-1202.3961,419,558.54699
-1053.2004,146,559.435461
-1286.3197,527,560.449064
-1222.7704,481,560.635387
-1075.5219,186,561.171465
-1056.9132,118,561.171465
-1247.9084,540,561.671238
-1142.8043,277,562.23428
-1039.4181,94,562.593336
-1563.5344,299,562.996692
-1337.952,680,564.122423
-1030.8787,88,564.221457
-1053.1084,140,564.578321
-1082.3477,226,564.921687
-1181.7267,375,566.016777
-1185.5657,359,566.325838
-1058.5177,159,566.37036
-1247.8893,541,568.164478
-1799.2458,286,568.240053
-1529.7998,502,569.28581
-1125.2245,253,569.87944
-1162.7891,298,570.205684
-1292.9733,418,570.444396
-1082.2819,232,571.519607
-1051.425,125,572.040144
-1090.3853,229,572.65206
-1237.977,548,572.750283
-1045.3531,113,578.327891
-1445.2299,488,578.466798
-1204.9891,282,579.123014
-1385.084,153,579.437005
-1093.5791,230,581.132323
-1047.6847,128,581.313755
-1090.8568,222,582.347979
-1084.5895,189,583.99201
-1435.1268,771,584.471196
-1286.4519,467,585.114222
-1435.8586,757,586.530302
-1070.4763,189,586.6934
-1052.8187,137,587.048
-1196.0603,391,587.91961
-1357.9912,705,587.985631
-305.3293,662,588.005259
-1243.0206,507,588.355112
-1061.4392,155,590.166874
-1068.2285,209,590.942722
-1178.6497,323,591.269753
-1215.7703,462,598.899086
-301.78644,689,600.203271
-1160.2471,348,601.161819
-1201.7361,404,602.696514
-1185.2401,404,603.023228
-1623.0005,717,604.074959
-1378.8938,741,604.824239
-1062.4471,133,604.853193
-1479.1824,855,605.148269
-1129.8464,304,605.418028
-1153.0621,347,607.641295
-1239.718,527,607.753117
-1124.9171,228,608.493874
-1383.7836,728,609.60248
-1152.6357,302,609.917039
-1070.451,201,610.734223
-1084.6907,201,611.57164
-1186.9696,470,611.905131
-1057.824,153,611.939748
-1035.0183,100,612.215696
-1356.2389,703,619.519031
-1116.5941,264,621.159201
-1462.4475,821,622.125257
-1442.7246,130,623.104634
-1272.6221,554,623.260207
-373.83655,773,624.537262
-1277.9943,533,625.068874
-241.1984,609,625.880064
-165.67485,495,627.086138
-1690.8221,252,627.170254
-1120.3746,270,627.301551
-1391.95,698,627.527088
-1212.0499,441,628.838257
-1475.0186,144,629.252107
-1269.2515,378,630.166414
-1132.8818,306,631.833812
-1430.924,499,632.404227
-1105.6814,220,641.21524
-1358.322,697,641.831349
-1209.7994,301,641.967849
-1244.6802,451,642.51961
-264.6785,647,644.154196
-1407.6428,780,644.485686
-1402.1249,717,645.581105
-1455.2166,841,645.685962
-1100.5532,238,646.047575
-1430.4573,404,647.223577
-1604.1057,231,647.391723
-1324.8947,160,655.644341
-1205.1545,378,659.47809
-1280.6089,490,659.916875
-1049.1,96,660.994783
-1385.0886,731,661.170224
-1563.7405,800,662.111418
-1219.6838,420,662.567762
-1089.4924,147,670.122267
-1313.1243,658,670.89678
-1157.2244,293,670.937968
-1478.1414,835,672.131032
-1033.5792,91,672.167165
-1044.3026,118,672.633304
-1474.1172,838,673.758084
-1343.0294,103,674.247704
-1812.6113,500,674.969496
