scenario,t,dpsi,tracked,state,cls,sense,tcpa,range,bearing,panels_near
29,15.0,1.99599952127204,1,idle,none,0,-4.837737306511327,7.387873151131126,-118.62682641115936,1
29,15.5,0.40474168698159474,1,idle,none,0,-5.963892741842318,7.839613946592835,-119.41847475118186,1
29,16.0,-1.2888971739964177,1,idle,none,0,-6.026618042811262,8.293749068516147,-119.90046436672014,1
29,16.5,-4.093680624393301,1,idle,none,0,-6.353470957185294,8.74468345884158,-119.09803703790749,1
29,17.0,-7.7344957038112625,1,idle,none,0,-5.466030611442346,9.19068193714494,-117.3626929751772,1
29,17.5,-12.080321965784094,1,idle,none,0,-6.284260616883902,9.623248139504568,-114.7998298173394,1
29,18.0,-17.084368943745176,1,idle,none,0,-7.200915495516824,10.031324799718409,-111.40949193008362,1
29,18.5,-22.307853870360702,1,idle,none,0,-7.412909307544187,10.413427992841164,-107.66890838361849,1
29,19.0,-26.969493053536155,0,none,,0,,10.770357586356104,-104.37842709495249,1
29,19.5,-30.239567771659267,0,none,,0,,11.107473224243156,-102.40624746088747,1
29,20.0,-32.01108654588148,0,none,,0,,11.430980121885458,-101.88400644272798,1
29,20.5,-32.404337451793765,0,none,,0,,11.745621663117468,-102.67383566283661,1
29,21.0,-31.4329450840724,0,none,,0,,12.056317600190098,-104.74032431034846,1
29,21.5,-29.135131538508404,0,none,,0,,12.369380232576273,-108.05432972680819,1
29,22.0,-25.959355080391333,0,none,,0,,12.69112242493324,-112.19145942167336,1
29,22.5,-22.929308097475314,0,none,,0,,13.022073753760196,-116.11844728188089,1
29,23.0,-20.6289871806556,0,none,,0,,13.358272271478723,-119.23360290731159,0
29,23.5,-18.84358797616096,0,none,,0,,13.702718539994047,-121.79084653928521,0
29,24.0,-17.387390802577045,0,none,,0,,14.055727450423515,-123.98367699961966,0
29,24.5,-16.390566271276384,0,none,,0,,14.409622013818739,-125.6454851108283,0
29,25.0,-15.56862778222353,0,none,,0,,14.763091625383915,-127.06466288269553,0
29,25.5,-14.62177210715754,0,none,,0,,15.120129429652774,-128.56441700191886,0
29,26.0,-13.73331381334657,0,none,,0,,15.479021967433402,-129.95779680874227,0
29,26.5,-12.946387367290015,0,none,,0,,15.840497371839403,-131.21070616244754,0
29,27.0,-12.101744578874218,0,none,,0,,16.207325450076656,-132.49515263630178,0
29,27.5,-11.44864149205091,0,none,,0,,16.574379593481442,-133.54671258041344,0
29,28.0,-10.874455621902996,0,none,,0,,16.941930054714398,-134.48417925358967,0
29,28.5,-10.240809559922639,0,none,,0,,17.31363822031586,-135.4598255419802,0
35,0.0,0.0,0,none,,0,,6.987033978915872,17.95075260024089,0
35,0.5,-0.015712644624272798,0,none,,0,,6.646980883323155,17.249328440941497,0
35,1.0,-0.09558890681182675,0,none,,0,,6.314963170482795,16.51843178499098,0
35,1.5,-0.24377267500665312,0,none,,0,,5.991230179255757,15.751443547256372,0
35,2.0,-0.387891691389882,0,none,,0,,5.676046969289828,14.86162544643895,0
35,2.5,-0.4292753786904768,0,none,,0,,5.3709868693043825,13.727777302858158,0
35,3.0,-0.2829666969028608,0,none,,0,,5.075931411132955,12.24242854429184,0
35,3.5,-0.2553533540914259,0,none,,0,,4.790761638578187,10.695650813654709,0
35,4.0,-0.6425750553767671,0,none,,0,,4.517287259535703,9.370349590376975,0
35,4.5,-1.272431033080693,0,none,,0,,4.256138399478228,8.074670821973712,0
35,5.0,-1.9715779686052315,1,idle,none,0,5.042735995336325,4.007829337831741,6.6084050618949846,0
35,5.5,-2.7571657514336607,1,idle,none,0,4.8996280270384,3.771102675326671,4.964604450059994,0
35,6.0,-3.5780210784626547,1,idle,none,0,4.692098088782794,3.546730260234236,3.059362381872006,0
35,6.5,-4.772332748861288,1,idle,none,0,3.8955283113488304,3.3369812728039907,1.2092018777512976,0
35,7.0,-6.575665950969608,0,none,,0,,3.143173094829734,-0.3572245937459684,0
35,7.5,-8.816965434998053,0,none,,0,,2.9673853807073303,-1.8222177370995496,0
35,8.0,-11.243840244400985,1,idle,none,0,4.343716432324993,2.810886981187277,-3.4461874445377134,0
35,8.5,-13.158358105631805,1,idle,none,0,3.1096356405471304,2.6751161405824706,-5.950477380259599,0
35,9.0,-14.043760458941392,1,idle,none,0,2.5758049109195587,2.5617537627813474,-9.87409419027449,0
35,9.5,-14.223552764785666,1,idle,none,0,2.3938500896002255,2.472432376129821,-14.865807798870605,0
35,10.0,-14.113634852367966,0,none,,0,,2.408512012540998,-20.435768211890036,0
35,10.5,-13.740461149903808,0,none,,0,,2.3710467515415554,-26.462720230608227,0
35,11.0,-12.825696921700398,0,none,,0,,2.3608401095582225,-33.12172018934302,0
35,11.5,-10.737115807535247,0,none,,0,,2.3579714799166926,-41.37246991706081,0
35,12.0,-6.780036756971128,0,none,,0,,2.358224578538576,-52.34916504623163,0
35,12.5,-0.8717101688158664,0,none,,0,,2.3842817649313384,-66.18026470006726,0
35,13.0,6.637028770022653,0,none,,0,,2.462796766603714,-82.23107269452387,0
35,13.5,13.850695555990285,0,none,,0,,2.6117308916006565,-97.3965750549546,0
35,14.0,19.751429459452652,1,idle,none,0,-1.5228926636721005,2.818553259512953,-109.85509369436544,0
35,14.5,24.824799843270057,1,idle,none,0,-2.0146384398527157,3.0704338994166376,-120.28493415086012,0
35,15.0,28.91608979569844,1,idle,none,0,-2.572229897028325,3.364360472067915,-128.8647280395944,0
35,15.5,31.571596239330916,1,idle,none,0,-3.121805958750064,3.6949733159329474,-135.27380766644455,0
35,16.0,32.46246065646716,1,idle,none,0,-3.923851656390192,4.049954988819327,-139.2405989710992,0
35,16.5,31.519430038776136,1,idle,none,0,-3.9935865438595353,4.421204484249807,-140.85918086095194,0
35,17.0,28.728361788253665,1,idle,none,0,-4.62051148645356,4.803522290847576,-140.28168388935342,0
35,17.5,24.35088642500955,1,idle,none,0,-4.67152630906868,5.190042108374695,-137.87766316406663,0
35,18.0,19.85356161245312,1,idle,none,0,-5.986801640075557,5.579011625728567,-135.18716833093066,0
35,18.5,16.075480378458792,1,idle,none,0,-5.599990986306696,5.971874328987033,-133.09091347567357,0
35,19.0,13.221110396198242,1,idle,none,0,-5.0432855464569295,6.370744474091455,-131.82416098873244,0
35,19.5,11.543797701334654,1,idle,none,0,-6.692211447443225,6.776862314669479,-131.63865006903626,0
35,20.0,11.491212669761694,1,idle,none,0,-5.739832238638019,7.193481656681646,-132.98036291836817,0
35,20.5,13.320827930547807,1,idle,none,0,-6.275629437547663,7.623142281231026,-136.0768610997572,0
35,21.0,16.20366765515888,1,idle,none,0,-7.046209185075409,8.059744550645402,-140.0372167667331,0
35,21.5,19.304746388168837,0,none,,0,,8.503522724718257,-144.0495378069553,0
35,22.0,22.475417739816294,0,none,,0,,8.965672563316799,-148.03447581045538,1
35,22.5,24.55640619904142,0,none,,0,,9.448431038381937,-150.86082903554984,1
35,23.0,24.672490081628496,0,none,,0,,9.95255322442234,-151.694485255171,1
35,23.5,21.685654726709913,0,none,,0,,10.478027567668725,-149.4595734718138,1
35,24.0,15.918922821727051,0,none,,0,,10.99517745403789,-144.4601013264805,1
35,24.5,9.238889242649577,0,none,,0,,11.478196439852795,-138.5029427797689,1
35,25.0,2.6015352130546034,0,none,,0,,11.930375021489914,-132.55821239574936,1
35,25.5,-3.1616749008728675,0,none,,0,,12.369497527007756,-127.53955753703326,1
35,26.0,-7.696775439177657,0,none,,0,,12.801084521676414,-123.81989589644513,1
35,26.5,-11.297820090909454,0,none,,0,,13.217812265026332,-121.05171147205061,1
35,27.0,-13.628077962215514,0,none,,0,,13.616138480819405,-119.51962297727596,1
35,27.5,-14.552900367468112,0,none,,0,,13.998058537146388,-119.33065993676462,1
35,28.0,-14.39908852786931,0,none,,0,,14.37063861785468,-120.17435055778071,1
35,28.5,-13.540605079192744,0,none,,0,,14.73972918228348,-121.68936029988868,1
35,29.0,-12.656948131398224,0,none,,0,,15.105789017320934,-123.18897783556508,1
35,29.5,-12.272245328241297,0,none,,0,,15.467267276407446,-124.1459597699764,1
35,30.0,-12.463415567752634,0,none,,0,,15.82543988560961,-124.50031915816851,0
35,30.5,-13.283671950338714,0,none,,0,,16.181502246060465,-124.21560473533157,0
