policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,scenario,start,who
model,being_overtaken,6.791254452278463,1.5734762792775023,4.906307916812494,,False,,goal,False,False,81,-49.77314332067516,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4909572957686,0.898392415422104,2.2810594554581085,0,,False,being_overtaken,14,0.0,False,0.0,66,rest,run4
model,being_overtaken,7.618572716555467,0.56048132483702,9.634710761628313,,True,,goal,False,False,76,-19.95549327222902,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5154623394885038,0.8617845597797569,1.4459671127453244,0,,False,being_overtaken,8,0.0,False,0.0,67,rest,run4
model,being_overtaken,8.61263148724731,1.404032640487198,-3.382325262425738,,False,,goal,False,False,74,121.52310994619114,-0.34615995809938926,0,0,0,1,0,0.0,0.0,0.0,0.0854715945924418,0.0,0.5188567686411413,0.7098132890627243,1.7106345070831002,0,,False,being_overtaken,11,0.0,False,0.0,68,rest,run4
model,being_overtaken,7.715636756725871,1.4454487561777294,5.5446980820429825,,False,,goal,False,False,77,30.522529982445292,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5085092726141005,0.7858425651175103,2.0090350037439135,0,,False,being_overtaken,8,0.0,False,0.0,69,rest,run4
model,being_overtaken,7.643066319700785,1.904501364148537,4.629622213453132,,False,,goal,False,False,75,105.12778188103654,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.513945552608583,0.7572234655281609,2.4436815907486857,0,,False,being_overtaken,9,0.0,False,0.0,70,rest,run4
model,being_overtaken,7.958885684444756,1.982710486307465,9.96521668439594,,False,,goal,False,False,73,97.94267052537468,-6.822120036784646,0,0,0,6,0,0.0,0.0,0.0,1.6844740831567027,0.0,0.5267012323925012,0.733490190493755,2.868088396041367,0,,False,being_overtaken,6,0.0,False,0.0,71,rest,run4
model,being_overtaken,8.919597231476935,1.87257929162381,2.993931110256792,,False,,goal,False,False,80,51.382835585209676,-2.5994636653138508,0,3,0,0,2,0.0,0.37177827850466666,0.0,0.0,0.16870248593683349,0.48336694418505005,0.7692658112814935,2.2780990238410728,0,,False,being_overtaken,13,0.3076923076923077,True,0.0,72,rest,run4
model,being_overtaken,6.8745535936065325,1.7462657111291175,-8.88513336617301,,False,,collision:obstacle,True,False,59,-430.7658672130678,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.43463024502630265,0.7675368538394947,2.2497098743039188,0,,False,being_overtaken,10,0.0,False,0.0,73,rest,run4
model,being_overtaken,7.392424952880393,1.5363389434046424,-5.05426633209524,,False,,goal,False,False,73,129.89301852050522,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5240433936201134,0.7032439041922339,1.9800250812684719,0,,False,being_overtaken,11,0.0,False,0.0,74,rest,run4
model,being_overtaken,8.211625632198505,1.875489588308004,0.25446250814855453,,False,,goal,False,False,76,87.19668058527509,-1.752215196380962,0,0,0,1,0,0.0,0.0,0.0,0.4326457275014721,0.0,0.5001762427530384,0.7421706373178681,2.034399777411655,0,,False,being_overtaken,9,0.0,False,0.0,75,rest,run4
model,being_overtaken,6.670301727029801,1.9755597225591721,9.402902688460479,,False,,goal,False,False,75,-12.552261502979292,-0.504862021540049,0,0,0,2,0,0.0,0.0,0.0,0.12465728926914789,0.0,0.5186159152000006,0.913713131713733,2.7337183663258138,0,,False,being_overtaken,8,0.0,False,0.0,76,rest,run4
model,being_overtaken,5.356479981505558,1.576932168108137,4.511814481422334,,False,,goal,False,False,75,95.9844311395702,-6.825597019580346,0,0,0,4,0,0.0,0.0,0.0,1.6853325974272457,0.0,0.5043070560667811,0.6987507717865997,2.3082998866557536,0,,False,being_overtaken,12,0.0,False,0.0,77,rest,run4
model,being_overtaken,5.304665427323811,1.89055549279566,4.230252884692726,,False,,goal,False,False,75,102.5484879448317,-3.913688908914955,0,0,0,3,0,0.0,0.0,0.0,0.9663429404728283,0.0,0.501920326789236,0.7244680603744106,2.488814999306868,0,,False,being_overtaken,13,0.0,False,0.0,78,rest,run4
model,being_overtaken,9.457641443617554,1.8255296863556782,7.514933632708885,,False,,collision:boundary,True,False,81,-320.0626947061545,-2.4919665141648624,0,0,0,2,0,0.0,0.0,0.0,0.6153003738678673,0.0,0.5015570280202815,0.6729113595010375,2.6287805540502296,0,,False,being_overtaken,9,0.0,False,0.0,79,rest,run4
model,null,9.556232149411287,0.3549204557349615,4.39460585019685,,,,goal,False,False,68,57.939025143790545,-18.80509008678322,12,0,8,0,0,2.602425969853634,0.0,1.6453004266688145,0.0,0.0,0.5728802496768833,0.8458213384067026,4.771263519745146,0,,False,overtaking,16,0.0,False,0.0,80,rest,run4
model,null,7.111260720178818,4.098204589788674,0.7798740741336943,,,,goal,False,False,66,57.358271482543785,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5755523217215384,0.8217088400682782,9.185848698933585,0,,False,never,0,0.0,False,0.0,81,rest,run4
model,null,9.924433511599638,6.062334617550908,-2.036564089612069,,,,goal,False,False,74,59.60557453455563,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5459495724454121,0.8283804237227408,7.055375748045851,0,,False,never,0,0.0,False,0.0,82,rest,run4
model,null,7.777153961253272,8.559003963480428,7.264527238106524,,,,goal,False,False,68,108.06687282408207,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5592946496575345,0.7181833480737924,8.878756817768956,0,,False,never,0,0.0,False,0.0,83,rest,run4
model,null,9.472351939506785,9.596358425588157,-3.940947096756009,,,,goal,False,False,64,73.89728428865878,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.612846443951659,0.8649492849948529,7.340768511244654,0,,False,never,0,0.0,False,0.0,84,rest,run4
model,null,8.61263148724731,1.9887933450307789,-1.1270768060442258,,,,goal,False,False,71,61.334104941589274,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5474276612621441,0.7986081045597984,9.592911286251288,0,,False,never,0,0.0,False,0.0,85,rest,run4
model,null,7.715636756725871,2.762014081009041,-0.40637360625555274,,,,goal,False,False,67,12.257045075673048,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5753258551656305,0.7744491875971498,8.866807355437968,0,,False,never,0,0.0,False,0.0,86,rest,run4
model,null,7.643066319700785,6.330355979488411,5.301646114803592,,,,goal,False,False,65,94.77095122567178,-18.980915740237688,7,2,2,0,3,2.676148253831345,0.7520770138709882,0.4852247777013208,0.0,0.0587536589747522,0.5912397395041318,0.7833038218734255,7.824642227376707,0,,False,overtaking,7,0.0,False,0.0,87,rest,run4
model,null,7.958885684444756,4.951431692942184,6.252128618956611,,,,goal,False,False,72,84.13757114410136,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5296027718613381,0.7192360358588284,7.857630237661347,0,,False,never,0,0.0,False,0.0,88,rest,run4
model,null,8.919597231476935,0.626960535485727,-3.3771176787976476,,,,collision:obstacle,True,False,40,-370.03755850187025,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.4581229756997939,0.8200471188210613,8.793163085683235,0,,False,never,0,0.0,False,0.0,89,rest,run4
model,null,7.392424952880393,0.37408620081980476,0.7022053571200253,,,,goal,False,False,73,47.85811189768592,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5213903302468693,0.8114396606564732,10.032055842448216,0,,False,never,0,0.0,False,0.0,90,rest,run4
model,null,8.211625632198505,1.93888858249201,-1.3615912338901808,,,,goal,False,False,63,33.16307987148866,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6284880635393337,0.8958348861582492,10.284718627727901,0,,False,never,0,0.0,False,0.0,91,rest,run4
model,null,9.457641443617554,10.004690033584042,9.415486285425988,,,,goal,False,False,62,134.24476599890232,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6158483624994362,0.8030587699193301,9.638256210320465,0,,False,never,0,0.0,False,0.0,92,rest,run4
model,null,7.939459934530462,7.476427947356887,3.8322546318339885,,,,goal,False,False,63,39.05858942236989,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.650955572889359,0.8810296258103405,8.164360572004856,0,,False,never,0,0.0,False,0.0,93,rest,run4
model,null,7.215085798855989,2.7182057261496078,-0.19104598519173344,,,,goal,False,False,70,-108.97220567824036,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5797820204202764,0.9451178731908552,8.850097189865071,0,,False,never,0,0.0,False,0.0,94,rest,run4
model,null,8.956662509461438,5.673113485616097,6.037207914043499,,,,goal,False,False,77,-31.591486986124778,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5230583688940613,0.9077589335654618,8.58016570847982,0,,False,never,0,0.0,False,0.0,95,rest,run4
model,null,7.341087164074281,4.050003896849897,-0.4719636139186445,,,,goal,False,False,65,78.34108719197215,-12.07265667758023,5,0,3,0,0,2.0450010769520537,0.0,0.5416392629632117,0.0,0.0,0.5952024209157396,0.8389526953667427,5.822468016088522,0,,False,overtaking,10,0.0,False,0.0,96,rest,run4
model,null,8.017900515989506,7.956631424829709,2.2392977017838227,,,,goal,False,False,66,37.96916507260714,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5939055078302589,0.8212542402939418,7.610770694750931,0,,False,never,0,0.0,False,0.0,97,rest,run4
model,null,7.7229461986988115,8.603862173067107,5.171725639694904,,,,goal,False,False,64,137.13682006779345,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5998751912458786,0.7495352033686603,8.992307544163358,0,,False,never,0,0.0,False,0.0,98,rest,run4
model,null,7.3766880761663485,2.173235525894135,-0.6741613811790081,,,,goal,False,False,66,131.69246208052363,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5782483317791846,0.7076832280128349,7.875121759498976,0,,False,never,0,0.0,False,0.0,99,rest,run4
model,no_target,9.556232149411287,0.0,0.0,,,,goal,False,False,68,67.30690917207221,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5773826595941332,0.7820225489428179,inf,0,,False,never,0,0.0,False,0.0,100,rest,run4
model,no_target,5.7479461611789,0.0,0.0,,,,goal,False,False,64,65.74502882653053,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5966734064403424,0.7978253708455174,inf,0,,False,never,0,0.0,False,0.0,101,rest,run4
model,no_target,7.111260720178818,0.0,0.0,,,,goal,False,False,61,19.364025699403868,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.64460335246236,0.9270407544073126,inf,0,,False,never,0,0.0,False,0.0,102,rest,run4
model,no_target,9.924433511599638,0.0,0.0,,,,goal,False,False,67,74.44025356569617,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5784377765657597,0.8316264062478703,inf,0,,False,never,0,0.0,False,0.0,103,rest,run4
model,no_target,7.777153961253272,0.0,0.0,,,,goal,False,False,61,136.7011295397865,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6277945608675954,0.7404010304366014,inf,0,,False,never,0,0.0,False,0.0,104,rest,run4
model,no_target,9.472351939506785,0.0,0.0,,,,goal,False,False,71,35.25972521974488,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5568003620461994,0.7767589575613131,inf,0,,False,never,0,0.0,False,0.0,105,rest,run4
model,no_target,6.791254452278463,0.0,0.0,,,,goal,False,False,56,26.855972215080286,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6916799143668625,1.0101859750442281,inf,0,,False,never,0,0.0,False,0.0,106,rest,run4
model,no_target,7.618572716555467,0.0,0.0,,,,goal,False,False,65,40.61069880742761,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.592122637437951,0.799522071207623,inf,0,,False,never,0,0.0,False,0.0,107,rest,run4
model,no_target,8.61263148724731,0.0,0.0,,,,goal,False,False,67,20.131361290540383,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.577770123468637,0.7610007006657241,inf,0,,False,never,0,0.0,False,0.0,108,rest,run4
model,no_target,7.715636756725871,0.0,0.0,,,,goal,False,False,66,74.66202940786428,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.579395999012464,0.7921773701973982,inf,0,,False,never,0,0.0,False,0.0,109,rest,run4
model,no_target,7.643066319700785,0.0,0.0,,,,collision:obstacle,True,False,63,-391.844636424504,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.44471623021660794,0.9204940168240502,inf,0,,False,never,0,0.0,False,0.0,110,rest,run4
model,no_target,7.958885684444756,0.0,0.0,,,,goal,False,False,61,30.32514173883989,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6498767844230201,0.8706421169165467,inf,0,,False,never,0,0.0,False,0.0,111,rest,run4
model,no_target,8.919597231476935,0.0,0.0,,,,goal,False,False,66,73.17643438993434,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5869256550527865,0.7856633429857084,inf,0,,False,never,0,0.0,False,0.0,112,rest,run4
model,no_target,6.8745535936065325,0.0,0.0,,,,goal,False,False,68,27.789474146826294,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5731171709770527,0.8045685128978473,inf,0,,False,never,0,0.0,False,0.0,113,rest,run4
model,no_target,7.392424952880393,0.0,0.0,,,,goal,False,False,66,62.18052295086046,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5834741229185968,0.7833700602669722,inf,0,,False,never,0,0.0,False,0.0,114,rest,run4
model,no_target,8.211625632198505,0.0,0.0,,,,goal,False,False,68,76.17645777038186,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5704937455950515,0.88015703410457,inf,0,,False,never,0,0.0,False,0.0,115,rest,run4
model,no_target,6.670301727029801,0.0,0.0,,,,goal,False,False,55,31.38636696444962,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.703596518300139,0.9408031290639514,inf,0,,False,never,0,0.0,False,0.0,116,rest,run4
model,no_target,5.356479981505558,0.0,0.0,,,,goal,False,False,57,124.06620077219537,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6643034646856075,0.7561362489866785,inf,0,,False,never,0,0.0,False,0.0,117,rest,run4
model,no_target,5.304665427323811,0.0,0.0,,,,goal,False,False,57,117.84199991763178,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6731880416778886,0.7606556813035229,inf,0,,False,never,0,0.0,False,0.0,118,rest,run4
model,no_target,9.457641443617554,0.0,0.0,,,,collision:obstacle,True,False,47,-334.2090608642063,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5328757446709085,0.6812472376764008,inf,0,,False,never,0,0.0,False,0.0,119,rest,run4
model,head_on,9.556232149411287,0.7589141160070894,188.5960326544994,,,,goal,False,False,60,63.51562748728657,-25.609932462291916,11,0,2,0,12,2.6203363162992717,0.0,0.2968108932815678,0.0,2.5712774401770835,0.6486863499047305,0.9261607907175052,1.3566651385026094,0,,False,head_on,23,0.0,False,0.0,0,rest,run5
model,head_on,5.7479461611789,1.2248627607666025,177.49061558127943,,,,goal,False,False,61,92.7340101660719,-20.664786272162488,14,0,2,0,9,2.716022399634939,0.0,0.12830253818088,0.0,1.501908057004083,0.6232281168282972,0.8980286143211351,1.9754615195357466,0,,False,head_on,27,0.0,False,0.0,1,rest,run5
model,head_on,7.111260720178818,0.8488119099963607,179.77841623459886,,,,goal,False,False,61,43.18865790928298,-45.77536562046168,11,0,24,0,17,1.9764312014608834,0.0,8.6714632267447,0.0,1.0610585682109712,0.6309503840408607,0.9778769305545987,2.332656713869471,0,,False,head_on,24,0.0,False,0.0,2,rest,run5
model,head_on,9.924433511599638,0.5577780141895179,181.73638987831518,,,,goal,False,False,60,86.79739792691001,-14.396668052085978,2,0,8,0,8,0.9704117569513682,0.0,1.0949258514340183,0.0,1.255865953336498,0.660432795030333,0.9303800169965575,1.1930117911954392,0,,False,head_on,20,0.0,False,0.0,3,rest,run5
model,head_on,7.777153961253272,0.23241010159911024,174.96382864421315,,,,goal,False,False,60,73.78235529432006,-33.80584243831259,13,0,8,0,14,3.6590232655185315,0.0,1.5305718216207687,0.0,2.2630263813691305,0.636955065312272,0.9422071601581636,1.5463202426600449,0,,False,head_on,30,0.0,False,0.0,4,rest,run5
model,head_on,9.472351939506785,1.2005729403251244,185.37459793469242,,,,goal,False,False,68,49.60826101438357,-65.46515805361904,13,0,22,0,22,3.9956876003872766,0.0,6.770288182232471,0.0,4.736325994592248,0.5677083446139044,0.8449957999448289,2.3498247152273013,0,,False,head_on,22,0.0,False,0.0,5,rest,run5
model,head_on,6.791254452278463,0.4570427385228544,170.45725794523702,,,,collision:target,True,True,23,-308.86989809498505,-12.39300679844946,0,0,8,0,6,0.0,0.0,0.6652678057673792,0.0,2.2217872661526434,0.5922008990047756,0.8114017878359193,1.8040554161100375,0,,False,head_on,9,0.0,False,0.0,6,rest,run5
model,head_on,7.618572716555467,1.9112000156973665,175.31745985542278,,,,goal,False,False,60,103.63522877494219,-3.6995969772584947,12,0,0,0,1,0.6902554653219418,0.0,0.0,0.0,0.06285164975886263,0.6392295729597914,0.9631670369491232,2.92558469645552,0,,False,head_on,25,0.0,False,0.0,7,rest,run5
model,head_on,8.61263148724731,1.840716953859967,178.36331706632063,,,,goal,False,False,63,75.38130282790002,-25.145800246126154,12,0,22,0,4,1.0055514209609762,0.0,5.428754422664369,0.0,0.1388455090616867,0.6111968485807419,0.8695861214330314,3.3028046213001865,0,,False,head_on,22,0.0,False,0.0,8,rest,run5
model,head_on,7.715636756725871,0.7429086685850401,175.34012998128836,,,,goal,False,False,62,101.06314957854109,-7.220597009376732,11,0,0,0,2,1.0043369949233436,0.0,0.0,0.0,0.4998064187791512,0.6178459571981337,0.8821815114159263,2.199509258043968,0,,False,head_on,23,0.0,False,0.0,9,rest,run5
model,head_on,7.643066319700785,1.7056406923796066,175.83686086831378,,,,goal,False,False,59,74.68906946508126,-18.578074008136618,9,0,23,0,2,0.6849421588275139,0.0,4.168467724402105,0.0,0.040250336465076024,0.6474207939984816,0.9187446859708822,3.420687773484717,0,,False,head_on,23,0.0,False,0.0,10,rest,run5
model,head_on,7.958885684444756,0.5220743990799206,173.00682712496027,,,,goal,False,False,64,26.123789344212696,-82.83000038904929,16,0,24,0,22,4.65954312529804,0.0,6.234377997645432,0.0,8.293666917177871,0.6062089909285184,0.9444538472277233,1.4011455308411769,0,,False,head_on,24,0.0,False,0.0,11,rest,run5
model,head_on,8.919597231476935,0.015575077797397752,189.9520951299898,,,,goal,False,False,52,21.78610701652518,-40.23226360833044,3,0,22,0,16,0.3932005839486382,0.0,7.212397204503994,0.0,2.738064618126734,0.7392809285341012,0.9820219234367172,1.0385946685177607,0,,False,head_on,22,0.0,False,0.0,12,rest,run5
model,head_on,6.8745535936065325,1.611600490742285,187.4718115037299,,,,goal,False,False,60,99.39851355952148,-7.871390285802737,12,0,0,0,6,0.9027244455064062,0.0,0.0,0.0,0.75620095123245,0.63476834214964,0.8802627648129986,2.921134076754408,0,,False,head_on,22,0.0,False,0.0,13,rest,run5
model,head_on,7.392424952880393,1.4530951074163598,170.337965767494,,,,goal,False,False,59,61.91275318294836,-29.781320296724065,7,0,18,0,5,1.4704641365977704,0.0,5.783564254174419,0.0,0.3737092234527108,0.6514674269580849,0.9299822017578292,2.7151441727999206,0,,False,head_on,18,0.0,False,0.0,14,rest,run5
model,head_on,8.211625632198505,1.4671958493469026,183.96019323639712,,,,goal,False,False,61,100.96204023470163,-13.802744448593105,10,0,0,0,9,1.4467772202763174,0.0,0.0,0.0,1.475821601827851,0.6296648368800434,0.9295276644038434,2.5819467185881577,0,,False,head_on,23,0.0,False,0.0,15,rest,run5
model,head_on,6.670301727029801,0.3400603298527174,181.04111298916908,,,,goal,False,False,57,32.01490968651777,-34.330379186334575,7,0,12,0,16,2.64837648942622,0.0,2.1711480064293203,0.0,2.9788406090064954,0.6902229525425819,0.927208699682781,1.265028735241717,0,,False,head_on,25,0.0,False,0.0,16,rest,run5
model,head_on,5.356479981505558,1.47502256148603,173.8525041139263,,,,goal,False,False,57,61.47802545905575,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6828486949186777,0.905356508300109,3.257016012099605,0,,False,never,0,0.0,False,0.0,17,rest,run5
model,head_on,5.304665427323811,1.4300146119796155,188.9556404236401,,,,goal,False,False,60,104.24058710505227,-16.059164602469075,6,0,0,0,6,1.890677998456001,0.0,0.0,0.0,1.4889574466915256,0.6390718612315142,0.8820630183153761,1.8784396906894283,0,,False,head_on,21,0.0,False,0.0,18,rest,run5
model,head_on,9.457641443617554,0.5956007947889601,171.4137351270706,,,,goal,False,False,59,100.7350500907072,-15.924686688617475,6,0,6,0,1,2.1576701326635104,0.0,1.2799822134358299,0.0,0.14139634745869104,0.65109414118544,0.9096600009261951,1.757515998574589,0,,False,head_on,23,0.0,False,0.0,19,rest,run5
model,crossing,4.667290875464451,1.7227470900651785,236.13301209616918,starboard,,True,collision:target,True,True,16,-329.9496603206279,-13.29255040597005,0,4,0,0,3,0.0,1.989909308869903,0.0,0.0,0.7649998504586732,0.6297529886540518,0.967002346731244,1.6215526374653706,0,,False,crossing,4,0.0,False,0.0,20,rest,run5
model,crossing,3.7739332766476075,1.173528774453069,270.329950237396,starboard,,True,collision:target,True,True,18,-320.4092750565358,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6578050538196899,1.0327789732637471,1.4883681925767778,0,,False,never,0,0.0,False,0.0,21,rest,run5
model,crossing,6.835819471068554,1.5587616535741629,95.48905312983425,port,,True,collision:target,True,True,22,-441.3862181027968,-66.46324086351794,9,5,0,0,10,6.652693624609986,3.1859953954429567,0.0,0.0,5.0649275804990115,0.6922405562099945,0.981259518997367,1.2412942716049389,0,,False,crossing,10,1.0,True,0.0,22,rest,run5
model,crossing,8.158253975323385,0.44228992836946146,258.61746858688855,starboard,,True,collision:target,True,True,18,-409.98704544020126,-93.86381375940884,12,14,0,0,15,4.448146362600924,7.198890618543524,0.0,0.0,8.04688460060974,0.6536352924150579,0.9389456437499883,1.4524351039429217,0,,False,crossing,15,0.0,False,0.0,23,rest,run5
model,crossing,9.79861013596842,0.44328075371819986,82.03474253870037,port,,True,goal,False,False,55,38.16979092885318,-53.73742255015498,8,16,0,0,16,4.082473310241463,3.871736244745909,0.0,0.0,3.1920189451038876,0.7037381655043563,0.9478676750899149,1.8189702679966744,0,,False,crossing,22,1.0,True,0.0,24,rest,run5
model,crossing,6.794447015498243,0.5473514842917628,131.07964188304754,port,,True,collision:target,True,True,17,-301.7254329436604,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5839238042858627,0.7814353769216916,1.2843250034220006,0,,False,never,0,0.0,False,0.0,25,rest,run5
model,crossing,4.54979421904873,1.3867036468224696,202.19120555738766,starboard,,True,collision:obstacle,True,False,22,-350.416537006625,-4.777367194772691,4,2,0,0,2,0.8448204319400641,0.0026200003136887104,0.0,0.0,0.12945267891480328,0.7158232108190611,0.9504487241893507,2.548481331585292,0,,False,crossing,10,0.0,False,0.0,26,rest,run5
model,crossing,9.679268550899316,0.5087939358206104,67.81442945798263,port,,True,goal,False,False,54,28.184986656875665,-56.36031820450018,8,16,0,0,19,4.4362211631997885,3.6017376677073134,0.0,0.0,4.014856155233499,0.7205667643244991,1.0196273966180862,2.3367682252657693,0,,False,crossing,20,1.0,True,0.0,27,rest,run5
model,crossing,6.058594996054423,0.9795735001537526,250.52553445208008,starboard,,True,collision:boundary,True,False,31,-507.9521928829475,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7141074494060689,0.9720112026996853,1.8769902320871437,0,,False,never,0,0.0,False,0.0,28,rest,run5
model,crossing,5.474427570062953,0.4460543842171416,107.4313409364459,port,,True,collision:target,True,True,15,-301.76651538940365,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5509921335014396,0.7802550215638608,1.4331034476646736,0,,False,never,0,0.0,False,0.0,29,rest,run5
model,crossing,3.9950540465771436,1.7781064429160531,255.25704639569454,starboard,,True,collision:target,True,True,18,-336.41014785785495,-15.030299961162374,1,6,0,0,2,0.06047604326532346,2.8222658531010105,0.0,0.0,0.16905057203311535,0.6756958581674466,0.954198130771425,1.4421017084479721,0,,False,crossing,9,0.0,False,0.0,30,rest,run5
model,crossing,7.735291501066443,0.8388778432043928,94.48823574345055,port,,True,goal,False,False,51,12.973067903779835,-57.432490125737026,11,18,0,0,18,4.26494565530377,4.001949138541319,0.0,0.0,3.6691913102675167,0.7651277877348613,1.0729600312481837,1.7700610147308755,0,,False,crossing,18,1.0,True,0.0,31,rest,run5
model,crossing,7.0168699613170915,1.3350829370449335,259.65497700971713,starboard,,True,collision:target,True,True,17,-388.03168494918503,-71.29278779331331,7,8,0,0,12,4.142182404999403,4.818389298999228,0.0,0.0,6.336566153286442,0.6391755485054498,0.9673783484194508,1.6123912035895114,0,,False,crossing,13,0.0,False,0.0,32,rest,run5
model,crossing,5.7425453375411974,2.4838158273022763,81.51973469732295,port,,True,collision:target,True,True,20,-384.2524155933695,-66.99534273474252,10,3,0,0,16,5.980705730414045,1.5610671524262947,0.0,0.0,6.591903769929519,0.6692605511906915,0.8964861647214472,1.149507850931247,0,,False,crossing,16,1.0,True,0.0,33,rest,run5
model,crossing,4.158950744671773,1.7839877353952436,251.91684018788132,starboard,,True,collision:target,True,True,20,-342.62129816548406,-22.18927798741484,2,9,0,0,6,0.5202953116598754,2.827930009725878,0.0,0.0,1.2479028103456344,0.6489939468076196,0.936253946641576,1.7577952412473972,0,,False,crossing,10,0.0,False,0.0,34,rest,run5
model,crossing,7.317595379330987,0.8351865361628191,113.10816249444454,port,,True,collision:target,True,True,15,-377.7025632597363,-68.92920885117013,10,0,0,0,14,6.715518654085039,0.0,0.0,0.0,7.930531447433149,0.5953621575364276,0.8606993248529076,1.1606530238089536,0,,False,crossing,14,1.0,True,0.0,35,rest,run5
model,crossing,4.125240439053129,1.0096759554242565,290.7369904682177,starboard,,True,collision:target,True,True,22,-350.04190077090755,-26.098650085094967,4,9,0,0,3,2.317660016987559,2.5402466016665457,0.0,0.0,0.4560027383904769,0.7058955674083783,1.002884712556016,1.222209142624527,0,,False,crossing,9,0.0,False,0.0,36,rest,run5
model,crossing,3.80127026892346,2.2456241657517846,68.44938096346765,port,,True,collision:target,True,True,26,-316.669972874867,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5979520249736567,0.8594015286912192,1.5880229684154286,0,,False,never,0,0.0,False,0.0,37,rest,run5
model,crossing,4.882180392282005,0.8698810019652079,96.53683227753992,port,,True,collision:target,True,True,18,-334.3528223525784,-26.47575410378044,3,2,0,0,5,2.70564081251547,1.278716393131365,0.0,0.0,2.448331279124164,0.5972918409197022,0.914038268471733,1.3880327483706663,0,,False,crossing,5,1.0,True,0.0,38,rest,run5
model,crossing,4.159052935705747,1.804027892232582,217.08416514541523,starboard,,True,collision:obstacle,True,False,24,-354.006499831535,-4.232212787833949,4,0,0,0,0,0.8549924823906967,0.0,0.0,0.0,0.0,0.6882424784560616,0.9409060839592733,2.95781302257697,0,,False,crossing,11,0.0,False,0.0,39,rest,run5
