#{"t_start": 1781347671.704863, "env_id": "None"}
r,l,t
-983.5487,217,2114.967456
-971.9353,120,2117.286315
-964.86835,231,2117.427994
99.08684,184,2118.56171
103.87264,184,2119.963899
106.47512,193,2124.882787
102.29609,194,2126.888629
102.784096,184,2130.776201
-978.89777,167,2134.457353
-976.0419,158,2137.494841
102.540436,184,2139.640766
-990.6641,120,2140.066342
-992.77325,220,2144.367229
107.873856,217,2146.572157
-990.80743,76,2153.278891
101.508156,184,2153.643644
-984.4712,235,2155.758832
103.86641,183,2160.04619
102.85123,183,2162.202719
-955.2922,223,2162.532424
101.98022,204,2165.563594
102.56055,183,2176.58489
-978.6464,259,2178.576994
103.64535,183,2183.11384
-967.1747,245,2183.968545
-962.5977,229,2184.598174
-962.3351,225,2190.262969
-957.10004,211,2191.603229
-956.3345,240,2192.434875
-976.974,163,2196.763983
104.68741,183,2201.319381
-989.8126,74,2205.835008
100.966515,183,2206.460873
102.21719,182,2206.956099
89.95222,219,2209.905078
105.59817,183,2214.382208
106.46471,199,2215.429598
85.25265,213,2215.90612
-973.14777,117,2220.899779
88.14872,209,2226.74045
104.03161,209,2230.764636
100.975494,183,2231.618714
99.360504,220,2233.19907
103.44212,183,2236.379323
98.893425,184,2237.691766
98.96475,198,2239.98215
95.871315,185,2242.946737
102.81507,184,2248.39718
98.7869,198,2255.051137
89.3163,219,2258.616231
97.953514,183,2260.020249
98.442375,226,2260.880819
100.0875,222,2263.639345
94.56534,197,2264.022022
104.14577,182,2265.227672
95.744156,206,2274.596133
104.362274,183,2278.407849
99.12476,183,2282.172128
99.34099,200,2286.54541
102.11198,182,2287.058267
96.78755,212,2287.200269
101.327896,183,2288.83835
-993.7383,63,2290.504168
104.80421,220,2293.201179
95.44371,185,2303.469152
91.70716,214,2303.469152
-981.16376,114,2306.210229
103.65669,182,2310.973701
101.48875,183,2311.574982
-991.97156,68,2311.716281
98.64572,183,2311.717386
-996.649,148,2312.410955
105.40835,201,2315.72637
100.829506,183,2327.200224
-983.3896,89,2327.776098
100.66441,182,2336.531735
101.10766,232,2336.939013
104.49656,212,2339.673003
93.7195,213,2340.637491
87.8634,210,2340.948533
98.288506,232,2343.200922
100.61838,184,2352.812523
103.70843,183,2353.210799
-981.21747,95,2353.949476
93.303764,201,2362.542789
99.40915,184,2363.336972
98.36,214,2364.513306
95.72448,222,2369.323851
104.36998,228,2371.734041
102.87932,182,2374.714034
104.3173,184,2375.683588
95.10319,231,2380.840187
103.486824,182,2386.090029
92.87012,207,2388.37092
90.297966,238,2394.566659
99.862526,183,2395.172925
108.08022,205,2395.172925
99.019035,183,2398.185302
105.47863,182,2404.069795
-968.01276,242,2406.934007
98.89341,185,2409.716549
92.21493,218,2415.736287
103.06346,182,2417.753405
99.520096,196,2418.8146
103.2359,194,2419.232757
103.78276,182,2425.652391
94.52073,232,2426.234281
101.482,183,2428.516429
103.80043,182,2437.026351
103.39967,238,2437.580983
101.878265,182,2438.882649
103.93227,182,2440.108735
