#{"t_start": 1787204402.5790324, "env_id": "None"}
r,l,t
93.638084,229,493.910355
-980.1349,103,495.052889
93.459885,208,495.098145
-984.4001,89,495.16638
-962.3711,229,495.500241
-995.46173,170,495.6487
-979.02106,289,495.710994
-977.9978,226,495.937783
86.50285,221,496.570175
-975.5862,110,496.653123
-981.0997,146,497.618567
87.367546,211,497.940724
-969.3823,127,498.126549
108.02052,189,498.339881
105.364555,215,498.418873
-972.01337,263,498.50156
-989.8951,240,498.62773
99.50958,197,499.149555
-983.68677,120,499.180617
-977.2605,107,499.378583
-982.4316,94,499.790231
-974.5181,112,500.00027
-987.82245,150,500.336821
-994.2539,70,500.914082
-997.6175,201,501.717792
-998.86224,216,501.801025
101.2598,191,502.073898
105.938965,192,502.116138
97.78809,207,502.50463
-982.8193,94,526.645896
95.52876,208,527.016966
-974.41565,238,527.147691
-979.3025,105,527.228357
-969.59076,138,527.391931
-1008.79144,240,528.024907
-987.5542,249,529.332819
104.71858,194,529.468379
84.95926,231,529.514384
91.09325,201,530.356789
-961.62946,235,530.510171
-992.8576,66,530.510171
-959.98737,246,530.832893
-969.78064,133,569.485859
-969.14136,143,569.797278
-982.0963,95,570.025349
-961.24194,263,570.055583
-987.9138,88,570.220255
-1000.9469,331,570.252764
-982.9594,164,571.0557
-971.0917,138,571.561003
-973.64624,137,571.990173
-988.1493,243,572.330761
-998.9958,162,572.735459
-961.3995,177,573.189438
95.81158,202,573.387241
-984.38934,87,573.463167
-975.6226,110,573.507452
96.702156,227,573.928278
-985.96716,84,573.992512
89.45813,227,574.669284
-965.2555,140,575.36527
98.99558,219,575.474877
96.80537,239,576.393951
83.93012,229,576.446126
-962.68567,239,576.661459
-981.4093,155,576.661459
107.6215,213,576.707589
-964.84247,222,576.859231
101.91227,191,577.747551
-984.6873,86,578.023226
-977.8924,102,578.088481
-966.8018,160,578.934957
104.47707,186,578.986565
-988.82886,76,579.00211
-993.20044,266,579.101241
100.239624,190,579.321465
-1025.5917,239,579.734962
-993.56696,66,579.980088
-974.5921,152,580.209063
-975.34174,111,580.429177
-978.30865,101,580.605342
105.05413,184,581.390205
106.09034,191,581.533981
-1006.9956,277,581.852047
-970.5159,165,582.148954
99.65315,200,582.810899
78.721214,242,582.879791
-990.5196,172,582.879791
110.401726,210,583.166768
-988.523,80,583.840881
102.717415,203,584.022832
85.77231,228,584.823163
108.062515,214,584.948725
-980.6483,146,585.116106
-960.1019,280,585.152084
96.40508,207,585.585583
107.50455,214,585.675173
-987.4342,80,585.823906
