policy,class,width,dcpa_m,ct_deg,crossing_side,dcpa_below_floor,crossing_escapable,outcome,collided,collided_target,steps,return,colregs_integral,frames_v_port,frames_v_bow,frames_v_side,frames_v_hold,frames_v_r8,integral_v_port,integral_v_bow,integral_v_side,integral_v_hold,integral_v_r8,mean_speed,max_speed,min_target_range,rms_cte,estops,estop_reasons,estop_then_target_collision,first_engaged_cls,engaged_frames,p_port_sense,ever_port_sense_non_overtaking,r_path_max,set,scenario
model,crossing,9.20752337004363,0.21478633800013247,132.71447147476437,port,,True,goal,False,False,57,27.663637484714172,-7.437524341142055,2,0,0,0,3,0.7434313716374271,0.0,0.0,0.0,0.8350086781192869,0.7114494563984155,0.9867568667990386,1.73426415248998,1.7901774148588585,0,,False,crossing,17,1.0,True,0.0,development,39
model,overtaking,4.667290875464451,1.1610102603999974,7.8074983120007815,,,,goal,False,False,106,-61.83107869032703,-71.77094377446804,34,5,8,0,13,10.885922311205734,0.32489863534319285,2.302418890605039,0.0,1.7752604628605955,0.35867250927117145,0.7100285968328266,3.0286777883384928,0.5499475270737072,0,,False,overtaking,66,0.0,False,0.0,development,40
model,overtaking,9.256378717080882,0.20474741612103542,0.3806880131875161,,,,goal,False,False,55,43.19769941042807,-39.21604469267644,17,0,11,0,0,5.557841787874291,0.0,3.2513132896385257,0.0,0.0,0.7206182965755824,0.9979234825528812,2.127250276945451,1.3888606883615693,0,,False,overtaking,36,0.0,False,0.0,development,41
model,overtaking,9.263701505753867,1.0548264325212529,-7.601947507118378,,,,goal,False,False,51,45.47611620007657,-18.859703390962853,7,0,0,0,11,2.5048373604170884,0.0,0.0,0.0,1.435724101532947,0.789117704386365,1.0035057570987278,2.070360019774824,1.8628207183960945,0,,False,overtaking,23,0.0,False,0.0,development,42
model,overtaking,8.158253975323385,0.6093971338122968,-4.422219858104821,,,,goal,False,False,52,79.7902785124561,-13.989257380090708,8,0,2,0,12,1.1165389752149242,0.0,0.5603749743631061,0.0,1.4322310100154783,0.7382321599586112,0.9843614534684556,2.194979479129537,1.0332445212546655,0,,False,overtaking,26,0.0,False,0.0,development,43
model,overtaking,9.79861013596842,1.1063150839145233,0.9651921323560408,,,,goal,False,False,53,66.94872654932347,-9.972210030409808,8,0,2,0,6,1.3901362458922395,0.0,0.21790176582897752,0.0,0.5125753902797565,0.7669707891173189,1.0088446961370692,2.4111805940126785,2.291982248494465,0,,False,overtaking,26,0.0,False,0.0,development,44
model,overtaking,6.794447015498243,0.8224691630005858,6.224503478713331,,,,goal,False,False,51,48.003625428841154,-33.829680882114815,14,0,1,0,2,6.474257551830702,0.0,0.36313020787130146,0.0,0.10551938938136636,0.7602893872548282,1.043962504109157,2.4393905511893306,1.156958451046573,0,,False,overtaking,32,0.0,False,0.0,development,45
model,overtaking,9.352354251818824,0.74419208150055,9.86665522943959,,,,goal,False,False,54,36.56969656445694,-29.848786367781656,12,2,3,0,1,5.4107147193607785,0.12709723899074457,0.6735986393640344,0.0,0.0025915716069082255,0.7704697664422154,1.0029514704397313,2.9089263166153216,2.3695370099739175,0,,False,overtaking,30,0.0,False,0.0,development,46
model,overtaking,9.226265367820247,1.9884273638462515,8.064555095613034,,,,goal,False,False,52,69.67549220124712,-4.701579807709338,6,0,0,0,0,0.949814102567543,0.0,0.0,0.0,0.0,0.7629993244153154,1.0174095535818557,3.708705559252838,1.5203414970834415,0,,False,overtaking,18,0.0,False,0.0,development,47
model,overtaking,6.058594996054423,0.8361574141727877,8.499933444466564,,,,goal,False,False,89,-78.11884632046458,-64.89556980761351,29,3,0,0,18,8.911598403494,0.7636876718018155,0.0,0.0,3.778423052199823,0.4313027952686027,0.8561864780307276,2.2439478360307623,0.8435364235362427,3,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.66 m, TCPA 3.5 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.35 m, TCPA 4.8 s) | 8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.17 m, TCPA 3.9 s)",False,overtaking,50,0.0,False,0.0,development,48
model,overtaking,9.200193065365328,0.5039496003729844,8.56420453082676,,,,goal,False,False,56,58.18074495141963,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.7022717722129305,0.9011120143222376,2.6760207149905733,1.512600811401271,0,,False,never,0,0.0,False,0.0,development,49
model,overtaking,9.33910709037673,1.3293144757328503,8.105707539753652,,,,goal,False,False,55,98.15270801482419,-4.5181985963007305,4,0,0,0,8,0.6524324169401114,0.0,0.0,0.0,0.28636847387715075,0.7177469814414738,0.9795013555026165,2.2123200410380788,1.0051993657255789,0,,False,overtaking,22,0.0,False,0.0,development,50
model,overtaking,9.201918994820689,1.3472959214865994,-2.4839207864666353,,,,goal,False,False,53,52.92490017559039,-19.662606457108236,9,0,1,0,6,3.4320396382583165,0.0,0.014373777994068429,0.0,0.582725477100204,0.771931902912546,1.0211274886854906,2.1090050670255334,2.1294403359403287,0,,False,overtaking,23,0.0,False,0.0,development,51
model,overtaking,7.0168699613170915,0.7654242004525413,6.942858355735275,,,,goal,False,False,56,2.257032913684043,-80.08577848707651,24,2,26,0,17,6.7765245603237805,0.004067848758290766,8.495149655378558,0.0,3.5420682895016546,0.6800931801754485,0.9459517698796467,1.6705545906355537,0.47792280850824637,0,,False,overtaking,37,0.0,False,0.0,development,52
model,overtaking,9.201228208159643,1.773234588430947,6.26632667244348,,,,goal,False,False,58,63.73868852710508,-28.853072200022144,14,2,23,0,0,2.1432248092127515,0.028559098649870465,5.0285394044728235,0.0,0.0,0.6804226654925251,0.8919575893632549,3.0929564683724053,1.3720004162966306,0,,False,overtaking,23,0.0,False,0.0,development,53
model,overtaking,9.304144726251463,0.9269361996223227,-3.600802256608846,,,,goal,False,False,57,89.33923313421546,-17.75298740400047,15,4,0,0,10,2.5491136040352007,0.14614613680403216,0.0,0.0,0.9803225970769482,0.677250167962011,0.9738801820751418,2.372014348930355,0.8901769402223787,0,,False,overtaking,30,0.0,False,0.0,development,54
model,overtaking,9.20575260113067,1.2596828955515242,4.671958493469026,,,,goal,False,False,55,100.37019265083671,-8.142173668735602,7,0,3,0,7,0.8288400133283871,0.0,0.4752326670146508,0.0,0.5174617781127429,0.6920623178987423,0.9280324076303613,2.206237866568902,0.8211006763184325,0,,False,overtaking,31,0.0,False,0.0,development,55
model,overtaking,9.426345612222729,1.8290081990792668,1.3548002648429112,,,,goal,False,False,58,104.04164693040967,-11.239580536336856,11,0,0,0,5,2.0781116242055586,0.0,0.0,0.0,0.21176177700429763,0.6852711632691131,0.9601732775913601,3.0415833020780796,0.7803599658629602,0,,False,overtaking,25,0.0,False,0.0,development,56
model,overtaking,9.209226660497963,1.6459025506454428,7.272235265341909,,,,goal,False,False,54,88.03625303166056,-14.610674794580603,5,0,0,0,10,1.5281787821419013,0.0,0.0,0.0,1.56581996066182,0.7138899487617406,0.9651515308655796,2.166907593914921,0.5686742456776487,0,,False,overtaking,22,0.0,False,0.0,development,57
model,overtaking,9.20543525150859,1.0728865077879095,-5.8067331261509985,,,,goal,False,False,58,56.602371904191514,-48.676062760851046,25,0,31,0,1,4.794801879869205,0.0,6.899796589105446,0.0,0.022783496604198247,0.6679536929877492,0.9554469287833286,2.761917014419362,1.1596440070638105,0,,False,overtaking,33,0.0,False,0.0,development,58
model,overtaking,4.159052935705747,0.14137351270705856,-9.674419559976226,,,,collision:target,True,True,68,-695.1346138377385,-61.00655813619646,12,2,18,0,13,7.1028159176439996,0.3049392285051243,5.214821838956593,0.0,1.2366247872254605,0.5639986501317825,0.84521751797506,1.02424880646928,0.8980039208057681,1,"8(e) in extremis: overtaking, compliant alteration inadmissible (DCPA 1.90 m, TCPA 4.7 s)",True,overtaking,40,0.0,False,0.0,development,59
model,being_overtaken,9.29164488754975,1.7522968062198747,-9.403247400071162,,False,,goal,False,False,35,78.33877000884416,-19.712299447139557,0,0,0,14,0,0.0,0.0,0.0,4.867234431392483,0.0,0.7036766681671435,0.9237747458835097,3.544860373442474,0.6497737180598293,0,,False,being_overtaken,15,0.0,False,0.0,development,60
model,being_overtaken,9.256378717080882,1.392488586774439,0.3806880131875161,,False,,goal,False,False,37,57.480326120834626,-42.382733521023226,0,0,0,13,0,0.0,0.0,0.0,10.464872474326722,0.0,0.6571626935866004,0.9126294130136041,2.0089544323173874,0.7799596146950423,0,,False,being_overtaken,24,0.0,False,0.0,development,61
model,being_overtaken,9.263701505753867,1.7168351782568199,-7.287049367728528,,False,,goal,False,False,33,77.78810799982222,-18.50210999869241,0,0,0,16,0,0.0,0.0,0.0,4.56842222189936,0.0,0.7356912703510888,0.9492586628975676,3.7535102383584213,0.39752677663414554,0,,False,being_overtaken,25,0.0,False,0.0,development,62
model,being_overtaken,9.201657506973971,1.3384111803369196,0.9603339048021038,,False,,collision:obstacle,True,False,35,-365.4821302197171,-26.06546214405613,0,0,0,8,0,0.0,0.0,0.0,6.435916578779291,0.0,0.4944653407327817,0.682269870110532,2.2615108442649654,1.1728064259357582,0,,False,being_overtaken,16,0.0,False,0.0,development,63
model,being_overtaken,9.419592259148496,1.3554472627926804,-3.5826469593876826,,False,,goal,False,False,38,78.53632415449488,-36.08195159025294,0,0,0,16,0,0.0,0.0,0.0,8.90912384944517,0.0,0.664329028215333,0.7741102381488894,1.998332359239569,0.7803395918784458,0,,False,being_overtaken,25,0.0,False,0.0,development,64
model,being_overtaken,9.201353859109185,1.26594027665971,3.0836699396428067,,False,,goal,False,False,36,44.50071186693157,-53.96569283506914,0,0,0,17,0,0.0,0.0,0.0,13.32486242841213,0.0,0.6793506777169589,0.9051773869741349,1.4663708029762605,0.6744373206185056,0,,False,being_overtaken,29,0.0,False,0.0,development,65
model,being_overtaken,9.352354251818824,1.8649907102640115,-9.542742054762993,,False,,goal,False,False,34,76.04247299377462,-26.70489441729292,0,0,0,23,0,0.0,0.0,0.0,6.59380109068961,0.0,0.7166126802238765,0.9134009980049375,3.2754352696914735,0.42735567286775566,0,,False,being_overtaken,25,0.0,False,0.0,development,66
model,being_overtaken,9.226265367820247,1.1780699883974688,-1.698023690478136,,False,,goal,False,False,33,47.989212716638505,-44.80661332915921,0,0,0,19,0,0.0,0.0,0.0,11.06336131584178,0.0,0.7367969374840548,0.9250765845110646,3.117264276814996,0.5341627923904809,0,,False,being_overtaken,21,0.0,False,0.0,development,67
model,being_overtaken,9.228035830753342,1.1978143228060183,-2.6363731345039128,,False,,goal,False,False,35,79.27198939537328,-30.737734096300844,0,0,0,17,0,0.0,0.0,0.0,7.58956397439527,0.0,0.6957871696387449,0.8317617900532666,2.145488844233406,0.7746644447661724,0,,False,being_overtaken,26,0.0,False,0.0,development,68
model,being_overtaken,9.200193065365328,1.2357075806270506,1.2060094728909476,,False,,goal,False,False,35,55.38127965825614,-48.18493087176085,0,0,0,18,0,0.0,0.0,0.0,11.89751379549651,0.0,0.6944105917527511,0.9249075545110522,1.50505055859773,0.5853363641430985,0,,False,being_overtaken,31,0.0,False,0.0,development,69
model,being_overtaken,9.33910709037673,1.4967787552906244,8.105707539753652,,False,,goal,False,False,35,86.76721037056967,-17.201829548385522,0,0,0,14,0,0.0,0.0,0.0,4.247365320589018,0.0,0.7079906125962707,0.8481748958135545,2.311072861111647,0.600186247600893,0,,False,being_overtaken,22,0.0,False,0.0,development,70
model,being_overtaken,9.201918994820689,1.403376455442556,-3.9325578846514597,,False,,goal,False,False,36,73.71532216454962,-34.62600452650356,0,0,0,19,0,0.0,0.0,0.0,8.549630747284827,0.0,0.6830612758501184,0.8274066375750303,2.535013938859885,0.8114933782226549,0,,False,being_overtaken,27,0.0,False,0.0,development,71
