#{"t_start": 1787242014.4710498, "env_id": "None"}
r,l,t
102.037186,218,1020.674147
-981.90076,172,1025.09716
84.47716,282,1026.04069
-969.73535,128,1026.415638
-962.8783,172,1028.259495
82.95145,265,1029.238454
106.05268,211,1030.333729
96.282005,185,1031.231473
-975.80927,114,1031.799776
109.91114,220,1032.209695
-972.33813,131,1033.916471
-987.72736,82,1035.491448
-981.20465,98,1036.965221
97.94456,220,1039.017797
-971.3852,153,1040.682889
107.715164,202,1040.682889
96.74926,238,1042.068498
-974.46564,115,1044.246096
107.75128,201,1045.860899
90.63824,270,1048.37688
-971.6585,151,1048.37688
105.0798,228,1048.959837
103.647606,187,1052.436168
97.86177,189,1052.520351
-976.2502,192,1053.352438
-970.9152,139,1053.767365
-975.79706,109,1055.239876
104.65041,233,1057.77114
103.22451,214,1060.791651
-969.3092,155,1061.043148
-968.5711,157,1061.327206
108.47474,222,1061.327206
94.61135,184,1064.364387
95.718,185,1064.890285
-965.67487,139,1066.166983
105.30024,192,1067.08128
-974.78613,143,1069.793523
-978.10205,113,1070.598219
-977.17224,115,1073.029691
109.534706,217,1074.010707
-983.90826,90,1075.234364
102.138275,247,1075.736223
101.12379,183,1077.156101
106.94236,219,1078.294884
81.24528,286,1078.634556
-968.44257,141,1080.255989
-977.946,104,1080.468865
-985.03125,91,1080.543966
-987.7131,80,1080.884294
-994.95465,67,1081.904924
-973.1973,124,1083.487061
-984.4232,91,1084.712263
-970.3792,141,1086.207501
-972.23,121,1086.358092
-980.9843,98,1088.630817
94.16027,186,1091.070094
106.11367,218,1092.789478
-994.0841,76,1093.541736
109.05993,211,1093.611023
-978.4786,118,1093.803455
86.05086,285,1095.122934
103.33088,187,1098.286478
94.604095,258,1100.108068
-988.2047,81,1102.58431
100.69397,185,1104.639435
103.4385,235,1106.63346
101.417496,249,1106.692912
90.54249,277,1106.810588
95.57047,259,1107.971844
-970.0215,152,1108.766857
89.667656,277,1110.426448
-968.3168,152,1110.782787
-981.20276,100,1114.969445
-982.63617,92,1116.682887
103.3744,222,1117.370781
95.22825,184,1118.088026
107.243706,197,1118.740525
104.27965,204,1120.196651
73.349,279,1123.404476
107.92219,217,1123.568383
-972.3899,151,1123.81998
-970.5651,151,1125.487987
102.12049,183,1128.246973
101.024635,184,1128.896433
105.36809,195,1132.386322
104.175964,229,1132.656773
-973.8417,115,1132.900917
-971.93854,162,1133.617552
-988.5969,79,1134.124046
