src,case,side,response,engaged,sense,trigger_step,steps_after,outcome,min_range,vport_frames,heading_dev_3s,pre_return,dcpa,tcpa,ct,u_pf,d_pf,u_prog,d_prog,u_exist,d_exist,u_smooth,d_smooth,u_obs,d_obs,u_bnd,d_bnd,u_dom,d_dom,u_col,d_col,u_terminal,d_terminal,u_total,d_total
extra,107,starboard,stand_on,True,1,3.0,16,target,1.3382079673559957,0,-0.6744199355357239,1.8052999119475435,0.7249530174539178,10.450357974101376,228.51753845381117,-2.2673887247378417,-1.515379006074735,22.61709757527339,16.04467337912284,-4.0,-2.818186843227314,-0.03841452188337858,-0.02560544010782746,0.0,0.0,0.0,0.0,-0.18366161568161302,-0.08642870291180454,-48.56375441641815,-32.18607470134697,-300.0,-141.17599247569487,-332.4361217034476,-161.76299379024067
extra,107,starboard,compliant_30,True,1,3.0,15,target,1.592546260434705,0,19.920830166547887,1.8052999119475435,0.7249530174539178,10.450357974101376,228.51753845381117,-5.25383600916078,-3.2963541752428176,19.55528973898481,14.396870330966557,-3.75,-2.7005401828309017,-2.54267348186666,-1.7038216921343277,0.0,0.0,0.0,0.0,-3.0521670477126834,-1.5446011567498092,-16.144912489273644,-11.87423478443087,-300.0,-148.451597880062,-311.188299289029,-155.17427954048418
extra,107,starboard,wrong_30,True,1,3.0,73,goal,1.6856870600232416,0,-20.447269211984235,1.8052999119475435,0.7249530174539178,10.450357974101376,228.51753845381117,-73.52244794746011,-13.646675014188293,97.48849784548567,26.386156625382867,-18.25,-4.970837725601496,-6.0918220546749815,-2.7623188418202487,0.0,0.0,0.0,0.0,0.0,0.0,-110.60988014592218,-69.81161999391541,100.0,2.683305093988559,-10.985652302571594,-62.12198985615402
extra,107,starboard,compliant_60,True,1,3.0,105,other,0.9692113666518989,0,19.920830166547887,1.8052999119475435,0.7249530174539178,10.450357974101376,228.51753845381117,-181.88116052218652,-20.892458492220545,103.03825736552031,24.187865895296397,-26.25,-5.074935476969799,-2.7378124684131686,-0.8176111465610667,0.0,0.0,-213.56913917245583,-2.092013230204877,-1.8096730645246122,-0.7825544271973103,-9.253776017914305,-8.320313475653771,-300.0,-1.6122130991267511,-632.4633038799741,-15.404233452637722
extra,107,starboard,wrong_60,True,1,3.0,104,other,2.054631912435092,0,-20.447269211984235,1.8052999119475435,0.7249530174539178,10.450357974101376,228.51753845381117,-177.89458516165206,-21.299406401095226,103.0382573655203,24.158049179562223,-26.0,-5.0735919660538595,-2.750923019884423,-0.8246010505147494,0.0,0.0,-169.83934514216952,-1.2639622682662148,0.0,0.0,-108.98009511027642,-68.8320582116192,-300.0,-1.6952996503972688,-682.4266910684621,-74.8308703683843
extra,108,starboard,stand_on,True,1,3.0,12,target,1.1854155584252832,0,0.6214518212461826,1.8947754140028363,0.909238280935962,8.027365062860538,213.403785825662,-0.6417629066605179,-0.47530287206082633,17.39076506024282,13.457691500206984,-3.0,-2.3099562266705833,-0.029858247765070962,-0.02122177390591004,0.0,0.0,0.0,0.0,-5.147119992365779,-3.1455844976045197,-19.924240039190227,-14.300384313145711,-300.0,-172.60642499307843,-311.3522161257388,-179.401183176259
extra,108,starboard,compliant_30,True,1,3.0,69,goal,1.6654150749721934,0,22.373774426708678,1.8947754140028363,0.909238280935962,8.027365062860538,213.403785825662,-51.1113978660296,-10.537251597932126,96.63143076692445,27.26695167470332,-17.25,-4.941858199159086,-3.8620276392880357,-2.084704638242458,0.0,0.0,0.0,0.0,0.0,0.0,-7.269875327229517,-5.658956299539768,100.0,3.2806973148697316,117.1381299343773,7.324878254699614
extra,108,starboard,wrong_30,True,1,3.0,11,target,1.6206154408158584,0,-21.922698027431352,1.8947754140028363,0.909238280935962,8.027365062860538,213.403785825662,-2.2101298751247405,-1.5217934356853278,15.113689283077475,12.06762965168066,-2.75,-2.1661175391763514,-2.170790615844127,-1.523434087758297,0.0,0.0,0.0,0.0,-0.3686930518819964,-0.2230615333000622,-50.8014222371783,-36.94376041608006,-300.0,-181.50182014126085,-343.1873464969517,-211.8123575015803
extra,108,starboard,compliant_60,True,1,3.0,74,goal,1.7153872762298161,0,22.375948845325382,1.8947754140028363,0.909238280935962,8.027365062860538,213.403785825662,-92.61596579155169,-16.639957125506353,99.19042030579135,25.968400418350804,-18.5,-4.9772172167145685,-2.2551141370922783,-0.7222078630646553,0.0,0.0,0.0,0.0,0.0,0.0,-4.356121101551881,-4.035570141378561,100.0,2.5517964452291038,81.4632192755955,2.1452445169157697
extra,108,starboard,wrong_60,True,1,3.0,11,target,1.7183680547420332,0,-21.922698027431352,1.8947754140028363,0.909238280935962,8.027365062860538,213.403785825662,-2.2929068780059545,-1.5731848962506532,14.835363306778012,11.898653297596644,-2.75,-2.1661175391763514,-0.125,-0.125,0.0,0.0,0.0,0.0,-0.06687577877509014,-0.0404602519034772,-50.02483806674551,-36.467408775977454,-300.0,-181.50182014126085,-340.42425741674856,-209.97533830697213
extra,109,starboard,stand_on,True,1,4.0,66,goal,2.3058988474541504,0,0.6092182314812931,3.7492842749648183,2.17334827654507,11.225629128466123,286.7212353179809,-7.004311318325026,-1.8071274200910874,95.18430477321162,28.495934397045485,-16.5,-4.915963137984165,-0.12313828477910302,-0.04445215756335637,0.0,0.0,0.0,0.0,-0.1641956744266561,-0.08732434219845887,-1.4698765908990903,-0.9446165660031222,100.0,3.8145054892676895,169.92278290478174,24.51095626247298
extra,109,starboard,compliant_30,True,1,4.0,69,goal,3.179746357172179,0,21.60296564191836,3.7492842749648183,2.17334827654507,11.225629128466123,286.7212353179809,-46.66131337891804,-9.630060466607356,95.32174097257352,26.911917532799734,-17.25,-4.941858199159086,-4.016136295445801,-2.164933184235889,0.0,0.0,0.0,0.0,0.0,0.0,-3.477083085884714,-1.9149485552266445,100.0,3.2806973148697316,123.91720821232497,11.540814442440494
extra,109,starboard,wrong_30,True,1,4.0,23,target,1.7083262932479624,0,-21.16200447252868,3.7492842749648183,2.17334827654507,11.225629128466123,286.7212353179809,-11.227958539037019,-5.455778224078948,29.448466035614594,18.494429754019308,-5.75,-3.4951618264300532,-4.21595547862603,-2.4360654775711676,0.0,0.0,0.0,0.0,-10.798698618951017,-3.93873611766378,-56.23652937756974,-33.88322204877849,-300.0,-99.30992649630404,-358.7806759785692,-130.02446043680717
extra,109,starboard,compliant_60,True,1,4.0,78,goal,3.2777587854784516,0,21.60296564191836,3.7492842749648183,2.17334827654507,11.225629128466123,286.7212353179809,-101.52589234893989,-16.473982827275304,101.55850629012066,25.537378306609412,-19.5,-4.999758111366748,-2.3009221586820363,-0.7363773591818551,0.0,0.0,0.0,0.0,0.0,0.0,-0.15552502717493005,-0.15552502717493005,100.0,2.087132015888835,78.07616675532381,5.2588669974994104
extra,109,starboard,wrong_60,True,1,4.0,29,other,1.6325579472967702,0,-21.16200447252868,3.7492842749648183,2.17334827654507,11.225629128466123,286.7212353179809,-29.59995409655571,-11.373256883562,31.698543156720184,18.64361542118687,-7.25,-3.9131622021993913,-0.7119724211988903,-0.4005357127151542,0.0,0.0,-19.046539234495434,-4.714905173136152,-0.14012795925651647,-0.034550005854989026,-102.20253439838815,-48.604246517194156,-300.0,-73.45958971047875,-427.2525849531745,-123.85663078395373
extra,110,starboard,stand_on,False,0,,0,goal,2.3851173936360888,0,,182.90952202331243,2.3890794887548514,8.499421707719748,201.1985101706489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,110,starboard,compliant_30,False,0,,0,goal,2.3851173936360888,0,,182.90952202331243,2.3890794887548514,8.499421707719748,201.1985101706489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,110,starboard,wrong_30,False,0,,0,goal,2.3851173936360888,0,,182.90952202331243,2.3890794887548514,8.499421707719748,201.1985101706489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,110,starboard,compliant_60,False,0,,0,goal,2.3851173936360888,0,,182.90952202331243,2.3890794887548514,8.499421707719748,201.1985101706489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,110,starboard,wrong_60,False,0,,0,goal,2.3851173936360888,0,,182.90952202331243,2.3890794887548514,8.499421707719748,201.1985101706489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extra,111,starboard,stand_on,True,1,3.0,14,target,1.6925197720691207,0,0.6280444046895184,2.603841737122636,1.6340062523999397,8.721686080894992,288.93452081415114,-0.1287345185188311,-0.090622627908721,19.64593522570283,14.722769466369503,-3.5,-2.57683051793085,-0.03842445646688293,-0.025800106639106778,0.0,0.0,0.0,0.0,-5.675675654326994,-3.466720566993216,-12.664844845365709,-10.086757069161285,-300.0,-156.10215679509182,-302.3617442489756,-157.6261182173555
extra,111,starboard,compliant_30,True,1,3.0,69,goal,2.2469354548122107,0,22.545110300692755,2.603841737122636,1.6340062523999397,8.721686080894992,288.93452081415114,-61.87319869759328,-11.496291713126137,98.00648032451025,27.519005477660855,-17.25,-4.941858199159086,-4.18134466314231,-2.18937499891774,0.0,0.0,0.0,0.0,-0.013239206274185896,-0.010297737421552983,-7.324955978111917,-5.412178003762346,100.0,3.2806973148697316,107.36374177938856,6.749702140143725
extra,111,starboard,wrong_30,True,1,3.0,16,target,1.4664712148244008,0,-22.066697016626676,2.603841737122636,1.6340062523999397,8.721686080894992,288.93452081415114,-4.19978909501917,-2.4634306313761245,20.71833888483496,15.086437314532871,-4.0,-2.818186843227314,-2.845791098456852,-1.8852395177947072,0.0,0.0,0.0,0.0,-7.387933533328972,-3.6214310751169654,-46.436562454835254,-33.9507695674272,-300.0,-141.17599247569487,-344.15173729680527,-170.82861279610432
extra,111,starboard,compliant_60,True,1,3.0,62,other,2.2612275642267563,0,22.546774697413866,2.603841737122636,1.6340062523999397,8.721686080894992,288.93452081415114,-90.1957013507838,-18.059779486798664,82.13679545986774,25.44735780668385,-15.5,-4.874766718337886,-1.964919467993166,-0.7925178998874863,0.0,0.0,-87.04443726539782,-4.8473240094588945,-0.013239206274185896,-0.010297737421552983,-3.70179260838448,-3.5387535717565664,-300.0,-13.991220689997744,-416.28329443896575,-20.667302306974946
extra,111,starboard,wrong_60,True,1,3.0,20,target,1.2530184919942924,0,-22.066697016626676,2.603841737122636,1.6340062523999397,8.721686080894992,288.93452081415114,-10.701185968657258,-5.33390056430663,24.10754706444362,16.453163276875095,-5.0,-3.2338721904083823,-0.7109888309340349,-0.41774686262576927,0.0,0.0,0.0,0.0,-4.664898204790823,-1.9012523682204745,-102.54190739531744,-59.332866354294325,-300.0,-115.46882366804526,-399.5114333352559,-169.23529873102575
extra,112,starboard,stand_on,True,1,3.0,65,goal,2.3493705228996453,0,0.0,2.4662266164352604,2.3191918273354952,8.042550877853097,285.2395991250809,-2.643199095750012,-0.6709868666864311,96.41967154170148,29.17376451028766,-16.25,-4.906426874260996,0.0,0.0,0.0,0.0,0.0,0.0,-0.5482744991166107,-0.3508883799474391,-14.316209408189879,-12.33854987107289,100.0,4.011088748687537,162.66198853864498,14.91800126700744
extra,112,starboard,compliant_30,True,1,3.0,69,goal,2.795245038367373,0,21.22668997631581,2.4662266164352604,2.3191918273354952,8.042550877853097,285.2395991250809,-37.6051616031286,-9.727118001617011,96.78042350790436,27.145388778065872,-17.25,-4.941858199159086,-4.147147099510413,-2.2604653179651697,0.0,0.0,0.0,0.0,0.0,0.0,-9.313860480188598,-8.87408351748664,100.0,3.2806973148697316,128.46425432507675,4.622561056707696
extra,112,starboard,wrong_30,True,1,3.0,69,goal,2.196890915784362,0,-21.22668997631581,2.4662266164352604,2.3191918273354952,8.042550877853097,285.2395991250809,-45.40170892220159,-10.693874429403497,96.97080668496723,27.22098058619643,-17.25,-4.941858199159086,-4.290015371995729,-2.2784573468820133,0.0,0.0,0.0,0.0,-2.3816991190854684,-1.1694218459446948,-67.97586114620694,-47.70959931024898,100.0,3.2806973148697316,59.6715221254775,-36.291533230572114
extra,112,starboard,compliant_60,True,1,3.0,72,goal,2.805564011937637,0,21.22668997631581,2.4662266164352604,2.3191918273354952,8.042550877853097,285.2395991250809,-67.05664315474071,-14.946003649748189,96.98571345753763,25.938127731744853,-18.0,-4.9641294628665245,-2.303715350664706,-0.7613697923037084,0.0,0.0,0.0,0.0,0.0,0.0,-8.680640395986368,-8.509757334260097,100.0,2.8215911347029534,100.94471455614584,-0.42154137273071246
extra,112,starboard,wrong_60,True,1,3.0,113,other,2.2939109531498416,0,-21.22668997631581,2.4662266164352604,2.3191918273354952,8.042550877853097,285.2395991250809,-184.75895882246425,-21.151720977820577,102.98866245297049,24.93639203433999,-28.25,-5.083565221889723,-2.615858648266908,-0.8117020849222698,0.0,0.0,-36.22368657230535,-0.14153839424470424,-1.9940551640871118,-0.7318989474257382,-79.31076996156267,-53.02186618744075,-300.0,-1.0785250321118964,-530.1646667157158,-57.084424811515674
extra,113,starboard,stand_on,True,1,4.0,66,goal,2.154071020273395,0,-0.6953253112025095,4.163060174501366,2.1290041352460705,8.536851635277579,243.64053989896132,-5.019574872063356,-1.3255522799685004,95.82826122255376,28.637350299341335,-16.5,-4.915963137984165,-0.12764738527474803,-0.04484126357661757,0.0,0.0,0.0,0.0,0.0,0.0,-8.790614383989837,-5.900392093772458,100.0,3.8145054892676895,165.39042458122583,20.26510701330728
extra,113,starboard,compliant_30,True,1,4.0,71,goal,2.8418208628976327,0,21.814210412679927,4.163060174501366,2.1290041352460705,8.536851635277579,243.64053989896132,-36.32680608053146,-9.535301167321068,95.59348415168657,26.040498311492872,-17.75,-4.957075485029767,-4.44800758710895,-2.3140333239912043,0.0,0.0,0.0,0.0,0.0,0.0,-0.28809164255131897,-0.2605449174832566,100.0,2.9670038450977003,136.78057884149484,11.940547262765275
extra,113,starboard,wrong_30,True,1,4.0,16,target,1.618930005690167,0,-22.41533497382693,4.163060174501366,2.1290041352460705,8.536851635277579,243.64053989896132,-6.596241752074097,-3.9360514659787214,20.42883936676966,14.786121645079868,-4.0,-2.818186843227314,-3.1899465945111576,-2.0787331989415145,0.0,0.0,0.0,0.0,-5.214267288364402,-2.7662465396814353,-36.044671816275816,-25.087546100679617,-300.0,-141.17599247569487,-334.6162880844558,-163.0766349791236
extra,113,starboard,compliant_60,True,1,4.0,72,goal,2.855466733864387,0,21.814210412679927,4.163060174501366,2.1290041352460705,8.536851635277579,243.64053989896132,-48.47844686304047,-11.720317849817764,95.11475434312844,25.45543813900161,-18.0,-4.9641294628665245,-3.0596058650227356,-1.2253057870491988,0.0,0.0,0.0,0.0,0.0,0.0,-0.28809164255131897,-0.2605449174832566,100.0,2.8215911347029534,125.28860997251391,10.106731256487821
extra,113,starboard,wrong_60,True,1,4.0,17,target,1.5967643859473721,0,-22.416038747571974,4.163060174501366,2.1290041352460705,8.536851635277579,243.64053989896132,-9.993368017892761,-5.599880515281516,19.527993188955175,14.307339573078902,-4.25,-2.9300676466682667,-1.7384122611908381,-0.9870532446226534,0.0,0.0,0.0,0.0,-10.34694154347908,-4.972257083259982,-35.60425137388203,-24.82472585944762,-300.0,-134.25696412914309,-342.40498000748954,-159.26360890534423
extra,114,starboard,stand_on,True,1,3.0,14,target,1.1829411585181522,0,0.0,2.015032801894251,1.1695071458851267,8.187610352990378,227.08687775681886,0.0,0.0,21.0,15.4609831075851,-3.5,-2.57683051793085,0.0,0.0,0.0,0.0,0.0,0.0,-0.12685480061781304,-0.06720158162177979,-32.52149257589125,-24.33889744524158,-300.0,-156.10215679509182,-315.14834737650904,-167.6241032323009
extra,114,starboard,compliant_30,True,1,3.0,10,target,1.8224649031312008,0,21.723709716769918,2.015032801894251,1.1695071458851267,8.187610352990378,227.08687775681886,-1.3197287833899747,-0.8978015134739389,13.667949790879806,11.219840144852963,-2.5,-2.0148660223919674,-2.0277520625866505,-1.4372849301786792,0.0,0.0,0.0,0.0,-2.977100596658012,-1.9454161681432796,-9.528643348624128,-8.585422123502433,-300.0,-190.85564581916123,-304.68527500037897,-194.51659643199855
extra,114,starboard,wrong_30,True,1,3.0,67,goal,1.8571362457510203,0,-21.723709716769918,2.015032801894251,1.1695071458851267,8.187610352990378,227.08687775681886,-49.84995020860365,-11.520395667239853,96.9202335174826,27.953196059884508,-16.75,-4.925032029898121,-3.951348177926942,-2.1315767858784094,0.0,0.0,0.0,0.0,0.0,0.0,-60.49484820628711,-44.99350164912527,100.0,3.6275567655825034,65.8740869246649,-31.989753306674643
extra,114,starboard,compliant_60,True,1,3.0,10,target,1.8223242333086154,0,21.723709716769918,2.015032801894251,1.1695071458851267,8.187610352990378,227.08687775681886,-1.336012962454182,-0.9083425744894917,13.663114495195906,11.216693423225363,-2.5,-2.0148660223919674,-0.125,-0.125,0.0,0.0,0.0,0.0,-3.0514146949255254,-1.9934858219407205,-9.51163724845351,-8.574045522764882,-300.0,-190.85564581916123,-302.8609504106373,-193.25469233752293
extra,114,starboard,wrong_60,True,1,3.0,72,goal,1.8967239698932084,0,-21.723709716769918,2.015032801894251,1.1695071458851267,8.187610352990378,227.08687775681886,-98.71302160899924,-18.876992249332332,99.87095403855945,26.72504414916596,-18.0,-4.9641294628665245,-2.275380821678646,-0.718353452694176,0.0,0.0,0.0,0.0,0.0,0.0,-60.497790692489446,-44.995023979615794,100.0,2.8215911347029534,20.38476091539212,-40.00786386063991
extra,115,starboard,stand_on,True,1,13.0,55,goal,2.393632437959053,0,0.0,15.428830683785304,2.393641913542816,8.136346181130802,201.6319729058307,-2.6994480710089235,-0.8982772465705142,81.35681334639665,28.300155206940442,-13.75,-4.7793914952784915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09573862903947078,-0.09573862903947078,100.0,6.629832272038515,164.81162664634826,29.15658010809048
extra,115,starboard,compliant_30,True,1,13.0,56,goal,2.390392277451256,0,19.506297950310483,15.428830683785304,2.393641913542816,8.136346181130802,201.6319729058307,-10.54403920172053,-3.4051153019266027,81.77156698990196,27.868420948725074,-14.0,-4.795153756586528,-1.4468938102717344,-0.9906399027397784,0.0,0.0,0.0,0.0,0.0,0.0,-0.09573862903947078,-0.09573862903947078,100.0,6.304904523214537,155.6848953488702,24.88667788164723
extra,115,starboard,wrong_30,True,1,13.0,56,goal,2.396858574691981,0,-19.506297950310454,15.428830683785304,2.393641913542816,8.136346181130802,201.6319729058307,-10.54403920172053,-3.4051153019266027,81.77156698990196,27.868420948725074,-14.0,-4.795153756586528,-1.4468938102717344,-0.9906399027397784,0.0,0.0,0.0,0.0,0.0,0.0,-0.6894834096102156,-0.632710765717688,100.0,6.304904523214537,155.09115056829947,24.349705744969015
extra,115,starboard,compliant_60,True,1,13.0,56,goal,2.390392277451256,0,19.506297950310483,15.428830683785304,2.393641913542816,8.136346181130802,201.6319729058307,-10.54403920172053,-3.4051153019266027,81.77156698990196,27.868420948725074,-14.0,-4.795153756586528,-1.4468938102717344,-0.9906399027397784,0.0,0.0,0.0,0.0,0.0,0.0,-0.09573862903947078,-0.09573862903947078,100.0,6.304904523214537,155.6848953488702,24.88667788164723
extra,115,starboard,wrong_60,True,1,13.0,56,goal,2.396858574691981,0,-19.506297950310454,15.428830683785304,2.393641913542816,8.136346181130802,201.6319729058307,-10.54403920172053,-3.4051153019266027,81.77156698990196,27.868420948725074,-14.0,-4.795153756586528,-1.4468938102717344,-0.9906399027397784,0.0,0.0,0.0,0.0,0.0,0.0,-0.6894834096102156,-0.632710765717688,100.0,6.304904523214537,155.09115056829947,24.349705744969015
extra,116,starboard,stand_on,True,1,3.0,15,target,1.3221511378245903,0,0.0,3.4531802948615824,0.7393834170949398,9.935225109622838,227.340866109127,-0.9694218720728334,-0.6636382317024654,21.49913172705799,15.63258682860058,-3.75,-2.7005401828309017,0.0,0.0,0.0,0.0,0.0,0.0,-0.18151309692568723,-0.08995693315404006,-32.72272880964282,-22.532795269546916,-300.0,-148.451597880062,-316.12453205158334,-158.80594166869574
extra,116,starboard,compliant_30,True,1,3.0,15,target,1.406865133873157,0,21.714400574753995,3.4531802948615824,0.7393834170949398,9.935225109622838,227.340866109127,-5.910516784891136,-3.596992891731759,18.701253514528045,14.009906922419137,-3.75,-2.7005401828309017,-2.956832077033674,-1.971479740404148,0.0,0.0,0.0,0.0,-3.9225136624737282,-2.0111456696247476,-13.326572800358688,-9.13114769518858,-300.0,-148.451597880062,-311.16518181022917,-153.852997137423
extra,116,starboard,wrong_30,True,1,3.0,71,goal,1.6723612908897274,0,-21.714400574753995,3.4531802948615824,0.7393834170949398,9.935225109622838,227.340866109127,-71.19932381383545,-13.531040242967963,96.77591611890449,26.509016867567862,-17.75,-4.957075485029767,-6.503032000647394,-3.1627885499674795,0.0,0.0,0.0,0.0,0.0,0.0,-83.671857718526,-54.05929099176737,100.0,2.9670038450977003,17.65170258589565,-46.234174557067014
extra,116,starboard,compliant_60,True,1,3.0,34,other,0.8956975160533364,0,21.714400574753995,3.4531802948615824,0.7393834170949398,9.935225109622838,227.340866109127,-42.99923298581812,-14.976298095501837,35.777800801811225,19.200654871952537,-8.5,-4.177075497950919,-3.129811169788655,-1.38089345722195,0.0,0.0,-75.52883239341539,-16.699727846375076,-3.0061158655351847,-1.337651905104758,-7.9324470868944745,-6.382593411117206,-300.0,-57.13843792950813,-405.3186386996406,-82.89202327082734
extra,116,starboard,wrong_60,True,1,3.0,117,other,1.9478421311241072,0,-21.714400574753995,3.4531802948615824,0.7393834170949398,9.935225109622838,227.340866109127,-218.40118092306324,-22.611963322243163,103.00055834191824,23.60376233611636,-29.25,-5.086740882599132,-4.297513325955645,-1.4748707901847629,0.0,0.0,-194.6738841736076,-0.7879441713787895,0.0,0.0,-90.32931345625937,-56.74130140547885,-300.0,-0.8821331061365961,-733.9513335369676,-63.98119134190494
extra,117,starboard,stand_on,True,1,4.0,15,target,1.4326544229208091,0,-0.4704655571156309,4.177795748538995,1.4438782850493266,9.156638966311657,238.8689081433311,-0.054280709377987235,-0.037537589613058385,21.132564315136356,15.487317499123876,-3.75,-2.7005401828309017,-0.039485874158047614,-0.027200967382533425,0.0,0.0,0.0,0.0,-2.495370693681018,-1.4604453629397312,-14.399746013418762,-10.748879280050263,-300.0,-148.451597880062,-299.60631897549945,-147.9388837637546
extra,117,starboard,compliant_30,True,1,4.0,67,goal,2.227027535568779,0,21.01465958855232,4.177795748538995,1.4438782850493266,9.156638966311657,238.8689081433311,-24.12144678781803,-6.556899348805613,95.58441422753351,27.588211075858496,-16.75,-4.925032029898121,-4.079620123616968,-2.264333023702778,0.0,0.0,0.0,0.0,0.0,0.0,-2.3358270142139537,-2.2302231884365895,100.0,3.6275567655825034,148.29752030188456,15.239280250597897
extra,117,starboard,wrong_30,True,1,4.0,14,target,1.315240502655046,0,-21.164760140539272,4.177795748538995,1.4438782850493266,9.156638966311657,238.8689081433311,-3.081075810310411,-1.8884962753149854,18.975893352141604,14.230800232037776,-3.5,-2.57683051793085,-2.3797434237224344,-1.6405216923563875,0.0,0.0,0.0,0.0,-4.088469737580656,-2.152081035464495,-64.2459294039592,-43.05256108185669,-300.0,-156.10215679509182,-358.3193250234311,-193.18184716597744
extra,117,starboard,compliant_60,True,1,4.0,68,goal,2.2802672749396984,0,21.01465958855232,4.177795748538995,1.4438782850493266,9.156638966311657,238.8689081433311,-36.92780131693979,-9.144247837805109,95.28401470575473,27.01034455066737,-17.0,-4.933656455871912,-2.370191833044868,-0.9492541878288395,0.0,0.0,0.0,0.0,0.0,0.0,-2.3358270142139537,-2.2302231884365895,100.0,3.449770389516387,136.65019454155612,13.202733270241303
extra,117,starboard,wrong_60,True,1,4.0,14,target,1.3724600193014187,0,-21.164760140539272,4.177795748538995,1.4438782850493266,9.156638966311657,238.8689081433311,-3.7898479952991693,-2.2787678449905795,18.596215233247154,14.02201656257292,-3.5,-2.57683051793085,-0.674762083290716,-0.41239791573687057,0.0,0.0,0.0,0.0,-1.0503122583872058,-0.5486767952647309,-48.52177175717667,-34.64195519576949,-300.0,-156.10215679509182,-338.94047886090664,-182.5387685022114
extra,118,starboard,stand_on,True,1,3.0,11,target,1.4320060355711823,0,0.0,0.2972792999066649,0.13426901923148632,9.166793242959411,285.8352197257131,-0.13003197417913337,-0.09600700188991318,15.859044068112965,12.603659755098223,-2.75,-2.1661175391763514,0.0,0.0,0.0,0.0,0.0,0.0,-0.14613643359491105,-0.08841841408432947,-39.89963979124259,-31.652496556872347,-300.0,-181.50182014126085,-327.06676413090366,-202.90119989818555
extra,118,starboard,compliant_30,True,1,3.0,11,target,1.3545849953165556,0,21.75899237359542,0.2972792999066649,0.13426901923148632,9.166793242959411,285.8352197257131,-1.9711475972331987,-1.3076915548800732,14.74456189391932,11.871890360554797,-2.75,-2.1661175391763514,-2.100729701955026,-1.4796998503886016,0.0,0.0,0.0,0.0,-10.350598958753752,-6.582359309904427,-21.18288866726442,-18.619426634939018,-300.0,-181.50182014126085,-323.6108030312871,-199.78522466999453
extra,118,starboard,wrong_30,True,1,3.0,15,target,1.0848685465786392,0,-21.758992373595447,0.2972792999066649,0.13426901923148632,9.166793242959411,285.8352197257131,-4.130571287165085,-2.429214464844997,20.532419559620863,15.014540604730874,-3.75,-2.7005401828309017,-2.529834899070896,-1.6978006956954432,0.0,0.0,0.0,0.0,-0.22049666374783122,-0.10911027353529427,-108.22418448668245,-75.0286447530648,-300.0,-148.451597880062,-398.3226677770454,-215.40236764530255
extra,118,starboard,compliant_60,True,1,3.0,11,target,1.3567552134927656,0,21.759439000423583,0.2972792999066649,0.13426901923148632,9.166793242959411,285.8352197257131,-2.0589329578016873,-1.3623411679634394,14.716456496789005,11.854255939712678,-2.75,-2.1661175391763514,-0.125,-0.125,0.0,0.0,0.0,0.0,-10.195976684815731,-6.489130789272064,-21.177632059682093,-18.615728886451713,-300.0,-181.50182014126085,-321.5910852055105,-198.40588258441176
extra,118,starboard,wrong_60,True,1,3.0,17,target,1.0445083507211315,0,-21.759439000423527,0.2972792999066649,0.13426901923148632,9.166793242959411,285.8352197257131,-7.609230722527549,-4.110794455775351,21.845712265328892,15.568810635721434,-4.25,-2.9300676466682667,-0.4273507038967068,-0.27170835718739955,0.0,0.0,0.0,0.0,-0.8813244567009043,-0.40103644538662553,-121.8851137739922,-80.94038899137125,-300.0,-134.25696412914309,-413.2073073917885,-207.34214938981054
extra,119,starboard,stand_on,True,1,5.0,63,goal,1.9743322222186173,0,0.4836648683681233,5.913326624846374,1.9542189372524135,11.227467070348728,284.81787159840417,-0.18969972000292656,-0.048966797950462194,94.44915869411483,29.300627971571267,-15.75,-4.885854644723005,-0.13799117298142338,-0.05120020065564524,0.0,0.0,0.0,0.0,-1.8229106194830078,-0.971491686686587,-10.363078662801113,-7.168901401337004,100.0,4.435170554047622,166.18547851884637,20.609383794266186
extra,119,starboard,compliant_30,True,1,5.0,66,goal,2.80020273998587,0,20.858001984819907,5.913326624846374,1.9542189372524135,11.227467070348728,284.81787159840417,-36.74902838954977,-8.126474468833866,94.29254431833995,27.60097404434672,-16.5,-4.915963137984165,-4.443801962717939,-2.3017073740274365,0.0,0.0,0.0,0.0,0.0,0.0,-4.4721881988721455,-2.9764192940225875,100.0,3.8145054892676895,132.1275257672001,13.094915258746356
