idx,policy,side,width,dcpa,tcpa,k,ct,range0,hit,label_escapable,kind,min_range
12,turn30,starboard,7.0168699613170915,1.3350829370449335,9.905323645323076,0.9647260550220265,259.65497700971713,8.449673771474304,False,True,boundary,2.6841387588588272
12,turn60,starboard,7.0168699613170915,1.3350829370449335,9.905323645323076,0.9647260550220265,259.65497700971713,8.449673771474304,False,True,boundary,3.1173062126110525
13,follower,port,5.7425453375411974,2.4838158273022763,9.185793528413377,1.2434665899873045,81.51973469732295,7.96671565324934,False,True,,2.5208714755921773
13,stop,port,5.7425453375411974,2.4838158273022763,9.185793528413377,1.2434665899873045,81.51973469732295,7.96671565324934,False,True,,3.851783516679473
13,slow,port,5.7425453375411974,2.4838158273022763,9.185793528413377,1.2434665899873045,81.51973469732295,7.96671565324934,False,True,,3.4949883428340343
13,turn30,port,5.7425453375411974,2.4838158273022763,9.185793528413377,1.2434665899873045,81.51973469732295,7.96671565324934,False,True,boundary,3.4750375055492695
13,turn60,port,5.7425453375411974,2.4838158273022763,9.185793528413377,1.2434665899873045,81.51973469732295,7.96671565324934,False,True,boundary,3.6816290994553094
14,follower,starboard,4.158950744671773,1.7839877353952436,10.87353901917559,0.9925267491955951,251.91684018788132,9.95040142498381,False,True,,1.8554706156146696
14,stop,starboard,4.158950744671773,1.7839877353952436,10.87353901917559,0.9925267491955951,251.91684018788132,9.95040142498381,False,True,,3.3287997556559885
14,slow,starboard,4.158950744671773,1.7839877353952436,10.87353901917559,0.9925267491955951,251.91684018788132,9.95040142498381,False,True,,2.866889188790601
14,turn30,starboard,4.158950744671773,1.7839877353952436,10.87353901917559,0.9925267491955951,251.91684018788132,9.95040142498381,False,True,boundary,3.373207660516843
14,turn60,starboard,4.158950744671773,1.7839877353952436,10.87353901917559,0.9925267491955951,251.91684018788132,9.95040142498381,False,True,boundary,4.435647547952058
15,follower,port,7.317595379330987,0.8351865361628191,7.926069587412829,1.3524647665103695,113.10816249444454,8.766731132758276,True,True,target,1.3947548039333524
15,stop,port,7.317595379330987,0.8351865361628191,7.926069587412829,1.3524647665103695,113.10816249444454,8.766731132758276,False,True,,1.7169242619381226
15,slow,port,7.317595379330987,0.8351865361628191,7.926069587412829,1.3524647665103695,113.10816249444454,8.766731132758276,True,True,target,1.4540285151567498
15,turn30,port,7.317595379330987,0.8351865361628191,7.926069587412829,1.3524647665103695,113.10816249444454,8.766731132758276,False,True,,1.8778732845607713
15,turn60,port,7.317595379330987,0.8351865361628191,7.926069587412829,1.3524647665103695,113.10816249444454,8.766731132758276,False,True,boundary,2.08887458187219
16,follower,starboard,4.125240439053129,1.0096759554242565,12.450259265928118,0.7813990062083629,290.7369904682177,7.21670203993534,True,True,target,1.4418868569265748
16,stop,starboard,4.125240439053129,1.0096759554242565,12.450259265928118,0.7813990062083629,290.7369904682177,7.21670203993534,False,True,,3.3203014052010253
16,slow,starboard,4.125240439053129,1.0096759554242565,12.450259265928118,0.7813990062083629,290.7369904682177,7.21670203993534,False,True,,2.6485542721861073
16,turn30,starboard,4.125240439053129,1.0096759554242565,12.450259265928118,0.7813990062083629,290.7369904682177,7.21670203993534,False,True,boundary,2.5541309868022704
16,turn60,starboard,4.125240439053129,1.0096759554242565,12.450259265928118,0.7813990062083629,290.7369904682177,7.21670203993534,False,True,boundary,3.2202776412225953
17,follower,port,3.80127026892346,2.2456241657517846,13.352886337720259,0.9048031854938633,68.44938096346765,8.315643506897212,False,True,,2.3132969724660626
17,stop,port,3.80127026892346,2.2456241657517846,13.352886337720259,0.9048031854938633,68.44938096346765,8.315643506897212,False,True,,4.741573817841136
17,slow,port,3.80127026892346,2.2456241657517846,13.352886337720259,0.9048031854938633,68.44938096346765,8.315643506897212,False,True,,4.091004745806917
17,turn30,port,3.80127026892346,2.2456241657517846,13.352886337720259,0.9048031854938633,68.44938096346765,8.315643506897212,False,True,boundary,3.859133492430323
17,turn60,port,3.80127026892346,2.2456241657517846,13.352886337720259,0.9048031854938633,68.44938096346765,8.315643506897212,False,True,boundary,4.662407454674088
18,follower,port,4.882180392282005,0.8698810019652079,10.617788869648065,0.9703000674211903,96.53683227753992,8.75866282957137,True,True,target,1.2460531726835433
18,stop,port,4.882180392282005,0.8698810019652079,10.617788869648065,0.9703000674211903,96.53683227753992,8.75866282957137,False,True,,2.374397891931332
18,slow,port,4.882180392282005,0.8698810019652079,10.617788869648065,0.9703000674211903,96.53683227753992,8.75866282957137,False,True,,1.840862879013902
18,turn30,port,4.882180392282005,0.8698810019652079,10.617788869648065,0.9703000674211903,96.53683227753992,8.75866282957137,False,True,boundary,2.3531004842364722
18,turn60,port,4.882180392282005,0.8698810019652079,10.617788869648065,0.9703000674211903,96.53683227753992,8.75866282957137,False,True,boundary,3.086619205673958
19,follower,starboard,4.159052935705747,1.804027892232582,9.403888946707525,0.61257285743827,217.08416514541523,8.250916259911943,False,True,,1.8013968157302072
19,stop,starboard,4.159052935705747,1.804027892232582,9.403888946707525,0.61257285743827,217.08416514541523,8.250916259911943,True,True,target,1.110818076314693
19,slow,starboard,4.159052935705747,1.804027892232582,9.403888946707525,0.61257285743827,217.08416514541523,8.250916259911943,False,True,,1.376786164976745
