#{"t_start": 1787109726.2530766, "env_id": "None"}
r,l,t
-986.5413,82,1702.887393
-977.43634,159,1703.091139
-1004.0536,264,1704.930634
-993.858,64,1706.551902
106.77422,184,1708.66996
-977.1188,267,1708.828761
-987.4545,81,1709.316924
-981.385,94,1710.11415
98.32327,209,1711.838027
-981.0996,98,1713.270468
93.14467,195,1714.09142
-976.8187,106,1716.517299
101.12912,193,1718.885759
95.92506,195,1721.924679
-974.0933,112,1721.924679
106.67363,196,1722.098199
-968.11475,137,1722.773369
96.002106,204,1723.960504
97.74882,204,1725.724628
-976.6327,109,1726.271655
-992.0659,68,1727.175725
-986.93036,80,1727.812216
-987.7352,80,1728.871778
102.80587,189,1729.910382
-980.1991,98,1731.535705
-981.88934,94,1733.154467
-970.8931,124,1735.641454
-987.40643,80,1735.888964
88.950035,200,1736.5366
-984.06323,88,1737.688993
-977.1042,105,1740.745812
102.78026,192,1742.462151
103.98346,182,1742.6619
-987.43866,215,1743.463326
-978.31067,102,1743.75884
104.45311,188,1749.434622
-979.65674,109,1750.102841
-959.02344,205,1751.704832
-964.17816,136,1752.18704
-970.30853,131,1752.907821
-962.7832,215,1753.550884
100.719955,188,1754.225427
-979.34845,100,1756.891876
-982.10925,94,1757.334322
93.20232,206,1758.852097
-983.38385,89,1759.027506
-972.35455,117,1763.200491
-986.142,82,1765.297594
-973.0943,144,1765.959062
106.46476,182,1766.686557
-975.59326,108,1767.280083
-979.0443,218,1770.060237
-979.61554,102,1770.741662
106.217545,182,1771.06741
106.34637,182,1771.487434
-988.0919,78,1777.166027
-980.92883,97,1777.590791
-985.8225,83,1777.903431
101.84506,182,1780.620894
-976.8132,214,1781.668944
-966.00476,208,1781.762927
-990.35724,72,1782.619969
-988.8314,178,1784.138346
-964.3769,134,1787.540098
-976.93097,105,1787.922027
-981.6274,93,1788.128998
-991.84283,68,1788.87236
-963.4063,206,1791.83663
-993.57465,64,1791.998494
-1035.6934,339,1792.204942
-990.2528,72,1793.225906
104.71436,182,1794.301848
-988.97656,76,1794.301848
-992.89166,174,1795.332693
-970.4428,120,1796.794935
-990.7657,71,1797.42519
-973.18384,118,1800.820121
-973.7229,112,1805.196394
101.97313,182,1805.353117
105.8819,182,1806.302661
103.60911,183,1807.524061
105.97929,182,1808.30897
-991.8533,211,1809.642389
106.54723,182,1809.708925
-976.2568,135,1810.190312
-973.8732,113,1813.928533
-972.2401,127,1817.765401
-1011.20294,175,1819.311106
105.224915,184,1821.355787
100.87388,185,1823.073806
-972.1226,116,1823.174967
-981.8116,172,1823.383353
-984.68933,179,1824.457199
-974.43536,207,1825.945528
-978.1518,102,1826.819387
-988.56555,80,1828.974317
-975.01013,109,1829.039045
105.84038,182,1831.482596
-978.791,110,1831.567719
-976.2038,110,1834.367355
-991.56934,70,1834.446719
-978.27527,101,1834.546033
-980.3639,96,1836.438084
100.85547,188,1837.552785
-984.8978,85,1838.321696
-992.66846,66,1839.867142
-965.80817,205,1840.528362
-992.97327,66,1843.238357
-986.94916,80,1843.326634
-976.1487,110,1843.773652
-1017.8126,173,1845.893568
-975.78265,107,1848.195146
-990.89374,70,1848.381219
-975.8991,107,1848.781339
-989.4435,74,1851.255479
-970.6074,212,1851.459113
-978.3813,103,1851.460114
-962.4596,203,1854.405616
-986.3282,157,1855.236171
-984.08466,90,1855.609019
-991.15344,70,1856.583694
-979.26495,100,1859.264809
-980.3797,100,1859.264809
-980.6115,97,1862.110225
105.31411,184,1862.829567
105.23654,182,1863.227251
-975.12524,109,1863.819835
-976.7013,107,1864.020353
-982.425,92,1866.887702
-992.0146,167,1870.49275
-988.1549,77,1870.689296
-971.90137,119,1872.092338
-977.0035,110,1872.092338
-979.80334,99,1872.353161
-992.1363,68,1872.563784
106.00682,182,1873.831124
-979.75494,100,1877.702619
-979.7783,99,1878.783135
-970.6911,216,1879.732117
105.64548,181,1883.644847
103.34111,182,1885.368159
-978.9506,100,1885.444461
105.37333,184,1885.797431
-982.6562,91,1886.056103
103.735855,185,1886.228981
-981.7755,97,1887.23577
103.91778,182,1887.354932
-985.40564,84,1892.326121
-979.12006,101,1893.461831
-980.14496,97,1893.53904
-983.0304,92,1894.512869
-984.765,85,1899.624785
105.29831,182,1899.888561
98.74303,183,1900.092548
106.35049,181,1901.470317
-977.24475,110,1901.582504
-974.27606,235,1901.805028
-987.12616,189,1906.020117
-982.61115,91,1906.69315
97.48012,182,1907.863702
-984.0878,87,1907.960864
-979.0432,100,1908.60324
-992.7091,66,1913.240505
-962.3174,198,1914.386335
-963.7174,205,1914.595098
100.17051,183,1914.855565
-975.6504,109,1916.837286
103.399956,182,1919.761778
105.8401,183,1920.503202
-976.419,107,1922.64286
-973.1982,115,1923.026314
83.44542,215,1923.911191
-969.1067,124,1925.268211
100.98185,194,1926.702111
106.575836,182,1927.923961
-971.2315,119,1931.179384
-986.9173,80,1931.717374
-994.5255,171,1932.085212
-966.7764,129,1933.790082
-972.77045,210,1936.388097
-991.0757,70,1937.117119
-967.98126,206,1938.92333
-984.9363,85,1939.151718
-978.4733,101,1940.082095
-1003.7527,177,1942.406074
-988.71,76,1942.98818
-963.92737,213,1943.730155
-991.1833,70,1944.069634
-962.7921,138,1946.855758
98.75944,183,1947.993952
-986.4474,82,1950.254523
-986.30316,82,1950.640946
-988.7157,166,1952.931836
101.01747,185,1953.409381
-989.0565,158,1954.560703
105.02607,182,1957.387353
-993.04156,158,1959.467836
-971.459,118,1959.524293
-987.08997,80,1959.704101
-967.151,136,1960.961758
-979.636,98,1961.968814
-978.71185,100,1964.738386
-980.96313,228,1965.577251
-980.85254,95,1968.394316
-979.52875,215,1968.394316
-974.8511,110,1968.536628
-964.54095,134,1968.536628
-964.62256,135,1968.730555
101.95616,185,1973.023175
-991.08856,70,1974.40483
-963.7987,136,1974.60101
-979.96533,97,1976.578962
-978.6454,103,1976.928593
106.73632,182,1979.230944
-982.0268,92,1980.399932
-989.51337,168,1981.74632
-991.1046,70,1981.809187
-991.9627,68,1981.923672
106.29577,182,1982.865064
-970.9649,119,1983.543322
-989.52295,74,1987.150615
-967.65845,207,1989.31775
-977.5121,107,1989.851203
-1001.0735,166,1990.481587
-973.38873,115,1991.086862
100.297966,182,1992.737063
105.97208,183,1994.532601
-990.8229,70,1996.577896
-978.2032,213,1996.818449
-981.59784,98,1997.445511
-974.6528,115,1998.140903
-986.19366,82,1999.311298
-1003.4565,177,1999.924704
-982.0079,92,2001.567003
-993.91644,64,2001.647944
-982.92004,95,2004.048887
106.263306,183,2004.909443
-977.2121,104,2010.177588
103.85796,182,2011.476902
104.41024,182,2012.300149
-979.55115,98,2012.388805
105.161316,182,2013.541814
98.728516,184,2014.447027
-1009.3477,168,2014.809824
-973.7489,172,2017.213452
-979.7939,97,2017.293653
-974.1625,111,2020.103436
-967.7367,127,2022.024585
-977.0746,105,2024.790065
102.310005,182,2025.402169
-984.9111,85,2025.68274
-988.9512,215,2029.129186
102.78893,182,2030.708746
