MASS,THRUST_COEF,DRAG_COEF,TURN_COEF,score_total,speed_peak,speed_accel_0_2,speed_accel_0_5,speed_dist_10,speed_t50,speed_t90,turn_t90,turn_t180,turn_peak_yaw,turn_r90,turn_r180,turn_u10,sim3_peak_u_body_mps,sim3_initial_accel_0_2_after_motion_mps2,sim3_initial_accel_0_5_after_motion_mps2,sim3_distance_at_10s_after_motion_m,sim3_time_to_50pct_peak_u_after_motion_s,sim3_time_to_90pct_peak_u_after_motion_s,sim3_u_body_at_10s_after_motion_mps,sim4_peak_abs_yaw_rate_degps,sim4_time_to_90deg_after_turn_s,sim4_time_to_180deg_after_turn_s,sim4_radius_first_90deg_m,sim4_radius_first_180deg_m,sim4_u_body_10s_after_turn_mps
64.55,0.03,10.0,800.0,82.88140248803371,0.5410648792960896,0.9153439935840755,0.9754632744985774,0.885372976044915,8.69652410270964,0.49827790742306033,10.0,10.0,0.9912659332586002,10.0,10.0,0.9999964898082595,1.057308017895878,0.023048324181338734,0.00256375339409154,1.1627099434259196,19.174634000002698,20.476669000003312,0.1079797160622573,0.2873076909395703,,,,,6.688008282158847e-06
64.55,0.03,10.0,1200.0,82.8872229264676,0.5410648792960896,0.9153439935840755,0.9754632744985774,0.8853729760449148,8.69652410270964,0.49827790742306033,10.0,10.0,0.9941761524755424,10.0,10.0,0.9999964898082595,1.057308017895878,0.023048324181338734,0.00256375339409154,1.162709943425921,19.174634000002698,20.476669000003312,0.1079797160622573,0.19157584137808606,,,,,6.688008282158847e-06
64.55,0.03,10.0,1600.0,82.89013039252252,0.5410648792960896,0.9153439935840755,0.9754632744985774,0.885372976044915,8.69652410270964,0.49827790742306033,10.0,10.0,0.9956298855030046,10.0,10.0,0.9999964898082595,1.057308017895878,0.023048324181338734,0.00256375339409154,1.1627099434259205,19.174634000002698,20.476669000003312,0.1079797160622573,0.14375519931876377,,,,,6.688008282158847e-06
64.55,0.03,10.0,2200.0,82.89250780229763,0.5410648792960896,0.9153439935840755,0.9754632744985774,0.885372976044915,8.69652410270964,0.49827790742306033,10.0,10.0,0.9968185903905504,10.0,10.0,0.9999964898082595,1.057308017895878,0.023048324181338734,0.00256375339409154,1.1627099434259194,19.174634000002698,20.476669000003312,0.1079797160622573,0.10465267508104938,,,,,6.688008282158847e-06
64.55,0.03,12.0,400.0,82.9005562702476,0.5570191320346798,0.9169387732394442,0.9794929391346503,0.8872253873331065,8.69652410270964,0.4909091028822034,10.0,10.0,0.9825666372980237,10.0,10.0,0.9999964898098295,1.0205521485386237,0.022614131735333786,0.002142708361526639,1.143920159396121,19.174634000002698,20.375960999997915,0.10456584468282523,0.5734715947927517,,,,,6.688005290685267e-06
64.55,0.03,12.0,800.0,82.91795486216876,0.5570191320346798,0.9169387732394442,0.9794929391346503,0.8872253873331065,8.69652410270964,0.4909091028822034,10.0,10.0,0.9912659332586002,10.0,10.0,0.9999964898098295,1.0205521485386237,0.022614131735333786,0.002142708361526639,1.1439201593961208,19.174634000002698,20.375960999997915,0.10456584468282523,0.2873076909395703,,,,,6.688005290685267e-06
64.55,0.03,12.0,1200.0,82.92377530060264,0.5570191320346798,0.9169387732394442,0.9794929391346503,0.8872253873331065,8.69652410270964,0.4909091028822034,10.0,10.0,0.9941761524755424,10.0,10.0,0.9999964898098295,1.0205521485386237,0.022614131735333786,0.002142708361526639,1.143920159396121,19.174634000002698,20.375960999997915,0.10456584468282523,0.19157584137808606,,,,,6.688005290685267e-06
64.55,0.03,12.0,1600.0,82.92668276665756,0.5570191320346798,0.9169387732394442,0.9794929391346503,0.8872253873331065,8.69652410270964,0.4909091028822034,10.0,10.0,0.9956298855030046,10.0,10.0,0.9999964898098295,1.0205521485386237,0.022614131735333786,0.002142708361526639,1.143920159396121,19.174634000002698,20.375960999997915,0.10456584468282523,0.14375519931876377,,,,,6.688005290685267e-06
64.55,0.03,12.0,2200.0,82.92906017643266,0.5570191320346798,0.9169387732394442,0.9794929391346503,0.8872253873331065,8.69652410270964,0.4909091028822034,10.0,10.0,0.9968185903905504,10.0,10.0,0.9999964898098295,1.0205521485386237,0.022614131735333786,0.002142708361526639,1.1439201593961215,19.174634000002698,20.375960999997915,0.10456584468282523,0.10465267508104938,,,,,6.688005290685267e-06
64.55,0.03,14.0,400.0,82.94120230569675,0.5715040660310592,0.918516522783232,0.9833965787975762,0.8890021932483464,8.69652410270964,0.4909091028822034,10.0,10.0,0.9825666372980237,10.0,10.0,0.9999964898113995,0.9871813382385218,0.022184575883342363,0.0017348312210110244,1.1258972723498961,19.174634000002698,20.375960999997915,0.10135766527271968,0.5734715947927517,,,,,6.688002299214145e-06
64.55,0.03,14.0,800.0,82.95860089761791,0.5715040660310592,0.918516522783232,0.9833965787975762,0.8890021932483464,8.69652410270964,0.4909091028822034,10.0,10.0,0.9912659332586002,10.0,10.0,0.9999964898113995,0.9871813382385218,0.022184575883342363,0.0017348312210110244,1.125897272349895,19.174634000002698,20.375960999997915,0.10135766527271968,0.2873076909395703,,,,,6.688002299214145e-06
64.55,0.03,14.0,1200.0,82.9644213360518,0.5715040660310592,0.918516522783232,0.9833965787975762,0.8890021932483464,8.69652410270964,0.4909091028822034,10.0,10.0,0.9941761524755424,10.0,10.0,0.9999964898113995,0.9871813382385218,0.022184575883342363,0.0017348312210110244,1.1258972723498957,19.174634000002698,20.375960999997915,0.10135766527271968,0.19157584137808606,,,,,6.688002299214145e-06
64.55,0.03,14.0,1600.0,82.96732880210672,0.5715040660310592,0.918516522783232,0.9833965787975762,0.8890021932483464,8.69652410270964,0.4909091028822034,10.0,10.0,0.9956298855030046,10.0,10.0,0.9999964898113995,0.9871813382385218,0.022184575883342363,0.0017348312210110244,1.1258972723498952,19.174634000002698,20.375960999997915,0.10135766527271968,0.14375519931876377,,,,,6.688002299214145e-06
64.55,0.03,14.0,2200.0,82.9697062118818,0.5715040660310592,0.918516522783232,0.9833965787975762,0.8890021932483464,8.69652410270964,0.4909091028822034,10.0,10.0,0.9968185903905504,10.0,10.0,0.9999964898113995,0.9871813382385218,0.022184575883342363,0.0017348312210110244,1.1258972723498952,19.174634000002698,20.375960999997915,0.10135766527271968,0.10465267508104938,,,,,6.688002299214145e-06
64.55,0.03,6.0,200.0,91.72999929849857,0.5037093340092572,0.9121023471459573,0.9670033881598448,0.8814186659853159,8.69652410270964,0.49827790742306033,10.0,10.0,0.9654704224188458,10.0,10.0,10.0,1.1433688046233383,0.02393089024073858,0.0034476962133278347,1.2028201675863812,19.174634000002698,20.476669000003312,0.11550818467085924,1.1358526901261385,,,,,
64.55,0.03,8.0,200.0,91.78212836551697,0.523404706959255,0.9137319357914856,0.9713020450770509,0.8834394382863392,8.69652410270964,0.49827790742306033,10.0,10.0,0.9654704224188458,10.0,10.0,10.0,1.097994034212343,0.02348722074846615,0.0029985451535874622,1.18232262724441,19.174634000002698,20.476669000003312,0.1116195108741657,1.1358526901261385,,,,,
64.55,0.03,10.0,200.0,91.82981497654596,0.5410648792960896,0.9153439935840755,0.9754632744985774,0.8853729760449148,8.69652410270964,0.49827790742306033,10.0,10.0,0.9654704224188458,10.0,10.0,10.0,1.057308017895878,0.023048324181338734,0.00256375339409154,1.162709943425921,19.174634000002698,20.476669000003312,0.1079797160622573,1.1358526901261385,,,,,
64.55,0.03,12.0,200.0,91.86636735067941,0.5570191320346798,0.9169387732394442,0.9794929391346503,0.8872253873331065,8.69652410270964,0.4909091028822034,10.0,10.0,0.9654704224188458,10.0,10.0,10.0,1.0205521485386237,0.022614131735333786,0.002142708361526639,1.1439201593961215,19.174634000002698,20.375960999997915,0.10456584468282523,1.1358526901261385,,,,,
64.55,0.03,14.0,200.0,91.907013386127,0.5715040660310592,0.918516522783232,0.9833965787975762,0.8890021932483464,8.69652410270964,0.4909091028822034,10.0,10.0,0.9654704224188458,10.0,10.0,10.0,0.9871813382385218,0.022184575883342363,0.0017348312210110244,1.125897272349896,19.174634000002698,20.375960999997915,0.10135766527271968,1.1358526901261385,,,,,
