rpm,THRUST_COEF,DRAG_COEF,TURN_COEF,MASS,score_total,err_peak_u_body_mps,err_initial_accel_0_2_after_motion_mps2,err_initial_accel_0_5_after_motion_mps2,err_distance_at_10s_after_motion_m,err_time_to_50pct_peak_u_after_motion_s,err_time_to_90pct_peak_u_after_motion_s,rpm_start_idx,rpm_start_t_sec,motion_start_idx,motion_start_t_sec,motion_lag_s,u_body_at_2s_after_motion_mps,u_body_at_5s_after_motion_mps,u_body_at_10s_after_motion_mps,distance_at_5s_after_motion_m,distance_at_10s_after_motion_m,initial_accel_0_2_after_motion_mps2,initial_accel_0_5_after_motion_mps2,peak_u_body_mps,time_to_50pct_peak_u_after_motion_s,time_to_90pct_peak_u_after_motion_s,u_body_at_2s_after_rpm_mps,u_body_at_5s_after_rpm_mps,u_body_at_10s_after_rpm_mps,distance_at_5s_after_rpm_m,distance_at_10s_after_rpm_m
15.0,0.07,1.25,1.0,64.55,9.259174990469676,0.5598507289448255,0.3477713882632726,0.6059965011909992,0.14273787824982015,5.017775193113386,1.2316850546539553,0,0.0,2,0.2,0.2,0.4107581682730167,0.8948955344568247,1.5822558271644906,2.4434833887902867,8.695568973961127,0.17757483632992185,0.16780474560832667,3.5936292692189276,11.900000000000002,30.500000000000004,0.3764352158866212,0.8643695332605654,1.5574291462987508,2.2749766409356567,8.389020778834562
18.0,0.05,1.25,1.0,64.55,9.273134469152101,0.6007919830477586,0.3291488000874901,0.651741045018807,0.11837531351198993,4.967205653675458,1.2316850546539553,0,0.0,2,0.2,0.2,0.4224869239266705,0.9203854860177899,1.6269897703422134,2.5131888266847286,8.94268867829134,0.18264499576151844,0.17258442696772044,3.687950915728242,11.8,30.500000000000004,0.3871849922496091,0.8889953263725301,1.6014772271038333,2.3398824873402657,8.62747427716578
12.7,0.06,1.0,1.0,64.55,9.374184852341523,0.11465693249599075,0.5971030351057782,0.002356982510884732,0.4399703203927162,5.725748745244372,1.3414400573418546,0,0.0,4,0.4,0.4,0.2758928213408645,0.5806136837297264,1.0291009486117972,1.62665520853207,5.680615745098346,0.1096921559580288,0.10473264314974065,2.5679789119725864,13.3,32.0,0.23312114907667678,0.5415892316395832,0.9958001246067029,1.415868184938303,5.289290850269418
14.0,0.05,1.0,1.0,64.55,9.395716376008375,0.12809222028169764,0.5920008706489841,0.015033909679624773,0.4328952635206742,5.725748745244372,1.3414400573418546,0,0.0,4,0.4,0.4,0.27938679063426236,0.5879573118611864,1.0420667153313725,1.6472457593393366,5.752381012062361,0.1110812640131493,0.1060572092599832,2.5989315169438045,13.3,32.0,0.23607375023297203,0.5484407847393922,1.0083510981490003,1.4337926605608244,5.356125748601808
12.7,0.05,1.25,1.0,64.55,9.408582144074424,0.1685971219004664,0.6696349430822187,0.18572351185576827,0.5368327094827157,5.118914271989241,1.2609530553707284,0,0.0,5,0.5,0.5,0.23651961257944135,0.4822065582427495,0.8333955173964616,1.3804632845837994,4.698099938153359,0.08994472161393051,0.08508079491241312,1.9154100208501565,12.100000000000001,30.900000000000002,0.19279368849855033,0.44318490676860517,0.801302442519591,1.1656560113373673,4.305970686680193
14.0,0.09,1.25,1.0,64.55,9.412077140907037,0.7306170602367462,0.2695611869663,0.7980710961226434,0.04046341689193998,4.916636114237531,1.2170510542955686,0,0.0,2,0.2,0.2,0.46001625916620875,1.0019241467551825,1.7699641652624925,2.7362058787422345,9.732981698083954,0.1988682347560647,0.18787392291750796,3.9870456871750903,11.700000000000001,30.3,0.421582218872673,0.9677716517782661,1.7422654177161978,2.54754638257415,9.390069422536797
16.0,0.07,1.25,1.0,64.55,9.451363289149795,0.7556539493045696,0.2579755327758412,0.8265148772555448,0.025322420286278326,4.916636114237531,1.2170510542955686,0,0.0,2,0.2,0.2,0.4673131552109426,1.0177737246414573,1.7977339660526381,2.779563167938214,9.886563172149607,0.20202252852610897,0.1908459103742713,4.044726397062748,11.700000000000001,30.3,0.42827020439746916,0.9830846343339114,1.7696116327000682,2.5879193148582607,9.538271202286275
15.0,0.08,1.25,1.0,64.55,9.46256375503617,0.7627951289606644,0.25466539526443566,0.8346411168446283,0.02099693139296427,4.916636114237531,1.2170510542955686,0,0.0,2,0.2,0.2,0.46939795426747755,1.02230186692138,1.8056663570798976,2.7919505381370433,9.930438418779104,0.20292374186793433,0.19169499165557372,4.061178453501669,11.700000000000001,30.3,0.43018103563284815,0.987459495061923,1.7774230892601024,2.5994540701832367,9.580609751900484
15.0,0.04,1.0,1.0,64.55,9.465046970552686,0.040132510403372804,0.625294858008665,0.06769639801990882,0.4790709169666633,5.725748745244372,1.348757057521048,0,0.0,4,0.4,0.4,0.2565870881147567,0.5400326446623842,0.9574292939649347,1.5128788592973257,5.284002007239919,0.10201669025821522,0.09741301966970477,2.396287390768617,13.3,32.1,0.21680685160065152,0.5037280882145458,0.926423483644787,1.316824607720511,4.919931003950419
16.0,0.04,1.0,1.0,64.55,9.472729974840316,0.17617856384818972,0.5736900914537436,0.06052577481163074,0.4075075997163881,5.725748745244372,1.3414400573418546,0,0.0,4,0.4,0.4,0.291926067844596,0.6143104456157137,1.0885849996773076,1.7211398250033239,6.00989872583607,0.11606653077415527,0.11081048913952429,2.7097142274196706,13.3,32.0,0.24667020904882103,0.5730283821169083,1.0533821711358544,1.4981193187736868,5.595954394822489
14.0,0.04,1.25,1.0,64.55,9.530945654233411,0.19075750805820457,0.6788273176693868,0.20835109598930834,0.5496910157171482,5.118914271989241,1.2609530553707284,0,0.0,5,0.5,0.5,0.22993784895303152,0.468805053512498,0.8103201814513618,1.342066270442374,4.567672749183956,0.08744201875265432,0.08271652077081701,1.8643562816455646,12.100000000000001,30.900000000000002,0.1874280195352172,0.4308645758314908,0.7791057254204663,1.1332290375058678,4.186400972128832
16.0,0.09,0.5,1.0,64.55,9.644383803045208,1.1703000116145228,0.01658515513215758,1.5055428140399234,0.32581017458497163,3.955814864916906,0.4048640344051127,0,0.0,1,0.1,0.1,0.5899170531223334,1.3623014956665145,2.565415259454994,3.584735676288514,13.44824823934389,0.2677431302144593,0.2617950750259683,5.0,9.8,19.2,0.5635296554303157,1.3371600934397863,2.5423951109569116,3.4538462930745375,13.196941411611727
