#{"t_start": 1787072221.770387, "env_id": "None"}
r,l,t
95.262054,188,538.652832
-995.97986,188,538.708598
-976.3231,159,539.330882
-983.78906,90,539.388082
-993.4357,64,539.57537
-985.241,88,540.601213
95.864006,185,540.6311
-977.26514,104,540.764695
-992.0164,231,540.865602
-987.2047,266,540.942961
99.75774,186,541.221885
-992.84235,66,541.452702
-985.79297,201,541.466698
-975.5808,109,542.209686
-963.8541,219,542.52597
-977.78406,103,542.627226
-964.7808,150,542.911808
-980.2459,181,608.218396
-990.3456,72,608.628989
-970.7593,236,608.939337
-964.3237,182,609.177852
102.56096,191,609.406462
-981.29626,94,609.544165
-979.8952,97,610.39511
102.10197,186,610.468255
-974.10785,180,610.816121
-977.7325,104,611.219238
-970.87225,121,611.263961
103.82632,184,657.119835
95.059845,195,657.161902
-965.73834,153,657.201102
101.665184,211,657.218927
-982.9919,146,657.52259
98.97502,198,657.654194
93.61654,185,657.698358
-987.91534,78,657.864983
103.19921,190,657.923529
-979.26324,101,658.119452
-989.3464,74,658.58597
-970.85895,133,658.869275
-971.29663,118,659.193716
-999.53864,164,659.204037
-963.43506,237,659.394186
102.33347,214,659.490686
-971.70465,255,659.582273
-972.4848,221,659.929078
-993.8836,63,660.107195
-994.9386,218,660.646758
93.04173,190,660.684409
-1009.2017,165,660.77912
-978.5019,159,661.103023
-958.30304,236,661.423282
-967.2349,221,661.481349
-988.86475,164,661.621694
-976.40753,111,661.701747
-986.5875,208,661.857633
-979.339,149,662.006908
-986.8181,80,662.321937
101.39898,202,662.58088
-970.2481,132,662.58088
-978.8824,105,662.771407
-985.1414,160,662.907444
87.84655,209,662.97474
-991.3776,145,663.302838
-981.124,108,663.569263
80.37843,213,663.612638
-984.1564,141,663.873039
-982.46826,138,664.024305
-986.5535,86,664.077993
78.227264,243,664.559162
103.61172,204,664.873462
-982.0253,94,664.979574
-963.73706,239,665.122
91.12917,214,665.547827
95.03743,215,665.586612
-980.3395,99,665.74517
102.070755,191,665.777256
-976.0544,137,665.798065
-983.49115,235,666.014412
-986.5314,81,666.290998
-989.8297,79,666.432819
-987.69226,83,666.518474
98.27439,189,666.813137
-984.9288,215,666.892306
93.94515,193,667.221365
-976.7968,106,667.421556
96.907455,192,667.430563
-981.28284,95,667.660222
-1003.66614,174,667.797427
93.22139,208,667.819072
100.07662,201,668.190267
-983.65546,90,668.490745
-972.82495,243,668.885597
-1011.5236,176,668.979272
-975.6609,216,669.090988
-984.49896,200,669.161366
-997.3456,159,669.187937
-991.3813,159,669.520775
-979.98486,97,669.69253
-957.30206,224,669.727559
-974.8148,149,669.737557
-987.45984,80,669.851439
-988.66473,105,670.108106
-967.3025,138,670.17143
-985.6349,85,670.473818
