mode,set,scenario,true_range,pos_err,course_err,speed_err,dis_err,clears_disagree
centroid,head_on_width,1,10.909407122580406,0.7303424491608237,1.7167083999958663,0.011108381333548967,0.3178603326911923,False
centroid,head_on_width,1,10.315484595351164,0.709880630881144,7.305414808275003,0.014030846245717266,0.7214019396210802,False
centroid,head_on_width,1,9.721862854048329,0.6984936970693515,3.540621723938557,0.01944551235643288,0.6375758817064152,False
centroid,head_on_width,1,9.128657193496734,0.7436231397563396,1.1208025979698277,0.034258804445744806,0.2380901465725953,False
centroid,head_on_width,1,8.5360078660951,0.6879971592463955,3.5841292200097996,0.03216474580901019,0.4549597703755053,False
centroid,head_on_width,1,7.944090160830443,0.6899215261802106,1.2765287043210662,0.015404120761322915,0.12443642156771695,False
centroid,head_on_width,1,7.353129182675446,0.6938889754050902,1.2950131967643586,0.00540866166009546,0.2061493327405357,False
centroid,head_on_width,1,6.763422154304862,0.5913689332108935,3.30478548127428,0.10455081566914148,0.4335245082192002,False
centroid,head_on_width,1,6.175373146405968,0.571201100444246,1.2219045467490162,0.07339775142560367,0.1947171270527851,False
centroid,head_on_width,1,5.589549109705616,0.547390468685948,2.2160117143161244,0.06324194088931956,0.28494352607686746,False
centroid,head_on_width,1,5.006773991419963,0.4762094791596217,9.327798111222336,0.11672599185571175,0.8983479750207994,False
centroid,head_on_width,1,4.428294342985214,0.46496321080940184,9.613674056136773,0.08917529765685839,0.8749628357970534,False
centroid,head_on_width,1,3.856086895571334,0.4120397124793834,0.7552148281598647,0.08755818365195445,0.21927092772395684,False
centroid,head_on_width,1,3.2934667769595856,0.38042441528402715,0.302424877386386,0.07597761083173904,0.15434590847068663,False
centroid,head_on_width,1,2.7463791479098894,0.38615874651227766,0.211788685261439,0.03475017093791344,0.18051200973784864,False
centroid,head_on_width,1,2.2263547582350696,0.37131799451425573,5.271171436157857,0.06402656232739756,0.3748190343086787,False
centroid,head_on_width,1,1.7576379539058575,0.2756674708865918,6.014561803761978,0.19456601566689363,0.37065417558403346,False
centroid,head_on_width,1,1.3930819808577843,0.24678099774080017,3.4706257681905868,0.2679705477204606,0.2885658280438165,False
centroid,head_on_width,1,1.2292129806151806,0.35874413736508626,8.086558288716361,0.31306990685182395,0.3302708337645601,False
centroid,head_on_width,1,1.341746595924914,0.44547904096540053,3.4953095730242865,0.30919543963020885,0.32701471516676706,False
centroid,head_on_width,1,1.675932600156119,0.5219894201036723,6.362305780332008,0.25636062025973244,0.4495413629221461,False
centroid,head_on_width,1,2.1298973706685347,0.5672048438577322,6.768550306042727,0.18793628987128475,0.5255236238913796,True
centroid,head_on_width,1,2.642632958476746,0.6261948391023133,9.197879342764736,0.16339365138148465,0.5872287847480724,False
